Source,Target,Weight
4520884,4520892,1.0
4520884,4520874,13.0
4520884,4520848,6.0
4520884,4522290,1.0
4520884,4522309,1.0
4520884,4523736,1.0
4520884,4522118,1.0
4520884,4522107,2.0
4520892,4520915,1.0
4526136,4520874,1.0
4522402,4522502,1.0
4522402,4520848,1.0
4522402,4522490,1.0
4520874,4520892,1.0
4520874,4523736,1.0
4520874,4522118,1.0
4520874,4523895,1.0
4520874,4522375,1.0
4520848,4520853,1.0
4520848,4520874,12.0
4520848,4522502,1.0
4520848,4520915,6.0
4520848,4523736,1.0
4520848,4522221,1.0
4520848,4522490,1.0
4520915,4520884,8.0
4520915,4520874,9.0
4520915,4522290,2.0
4520915,4523736,1.0
4520915,4522107,2.0
4522309,4520915,1.0
4522309,4522290,1.0
4521049,4520884,2.0
4521049,4520874,6.0
4521049,4520848,1.0
4521049,4520915,2.0
4521049,4522118,1.0
4521049,4522107,1.0
4522341,4520874,2.0
4522341,4522375,1.0
4522118,4520915,1.0
4522221,4520874,2.0
4522107,4520874,2.0
4522107,4520848,3.0
4522107,4522118,1.0
4523173,4520884,1.0
4523173,4520874,1.0
4523173,4520848,1.0
4523173,4520915,1.0
4523173,4522107,1.0
4522490,4522502,1.0
