Id,Label
717684,ADULT EDWARD
719853,AMOS
718924,BEAMEN
717419,BIG FISH
719616,CASHIER
717635,DON PRICE
723100,DOWN THE HALL
717993,DR BENNETT
717058,EDWARD
719182,JENNY
720964,JING
717478,JOSEPHINE
718561,KARL
723444,KID
718466,LITTLE GIRL
718917,MAN
718473,MAYOR
718953,MILDRED
719019,NORTHER WINSLOW
723097,NURSE
720905,PING
717661,RUTHIE
717223,SANDRA
723439,SON
721996,STUDENT
721682,TELLER WOMAN
717405,THE BEAST
723257,THE CROWD
721601,THE MAN
718741,THE OLD WOMAN
717649,WILBUR FREELY
717156,WILL
721952,WOMAN
717427,YOUNG DR BENNETT
718348,YOUNG EDWARD
718284,YOUNG WILL
717629,ZACKY
