Source,Target,Weight
4357865,4354883,1.0
4359125,4359155,1.0
4359125,4354883,1.0
4355649,4356726,1.0
4355649,4354964,1.0
4355276,4356860,1.0
4355893,4354883,1.0
4355852,4355827,1.0
4355852,4354883,4.0
4356926,4356860,1.0
4356027,4354883,1.0
4356027,4354964,1.0
4356478,4354883,1.0
4356505,4354883,2.0
4356860,4357865,1.0
4356860,4355138,1.0
4356860,4356576,1.0
4356860,4356916,2.0
4356860,4357741,1.0
4356860,4354883,5.0
4356860,4354964,1.0
4356860,4358936,1.0
4359898,4354883,1.0
4356916,4356926,1.0
4356916,4356576,1.0
4359842,4354883,1.0
4360497,4354883,1.0
4356377,4354964,1.0
4357542,4354883,1.0
4357741,4355138,1.0
4357741,4354964,1.0
4354847,4354883,1.0
4357921,4354883,1.0
4361225,4355141,1.0
4355141,4356860,1.0
4355141,4355138,2.0
4359555,4355138,1.0
4360580,4355852,1.0
4361284,4358210,1.0
4355693,4356860,1.0
4355693,4358936,1.0
4354883,4355649,1.0
4354883,4355276,1.0
4354883,4359155,1.0
4354883,4356576,2.0
4354883,4356916,1.0
4354883,4356084,1.0
4354883,4355538,1.0
4354883,4355827,1.0
4354883,4356377,1.0
4354883,4357741,2.0
4354883,4360435,1.0
4354883,4356203,1.0
4354883,4357961,2.0
4354883,4355141,2.0
4354883,4360787,1.0
4354883,4360580,2.0
4354883,4355693,1.0
4354883,4356726,1.0
4354883,4356298,1.0
4354883,4358210,1.0
4356726,4354964,1.0
4357507,4356860,1.0
4357507,4355693,1.0
4357507,4354883,1.0
4357507,4358936,1.0
4354964,4355852,1.0
4354964,4355138,1.0
4354964,4356203,1.0
4354964,4354883,14.0
4355643,4355649,2.0
4356298,4355693,1.0
4354840,4354847,1.0
4354840,4354883,1.0
4358210,4356860,1.0
4358210,4357741,1.0
