Id,Label
2257085,ANNOUNCER
2251758,ASSISTANT
2254248,BIL
2251284,BILLY
2251142,BODYGUARD
2255738,BRAIN GREMLIN
2257874,BRAIN GREMLIN GREMLINS
2256112,BROKER
2255134,CAMERAMAN
2253846,CANADIAN WAITER
2251132,CD
2251025,CLAMP
2256790,COP
2252616,CUBICLE NEIGHBOR
2253527,DAFFY
2251882,DIRECTOR
2251430,DOREEN
2252321,DR CATHETER
2251542,ELEVATOR VOICE
2257537,EYES
2257472,FIRE CHIEF
2256209,FIRE VOICE
2256924,FIREMAN
2251093,FORSTER
2251061,GIZMO
2251492,GRANDPA FRED
2256130,GREMLINS
2253631,GUARD
2254837,GUIDE
2258567,ILL
2255481,IS
2255358,JIMMY STEWART
2251278,KATE
2254995,KATSUJI
2252498,LEWIS
2251820,MARGE
2251512,MARLA
2252505,MARTIN
2252268,MESSENGER
2255312,MOVING
2254158,MR FUTTERMAN
2251088,MR WING
2256512,NEWSPERSON 2
2256518,NEWSPERSON 3
2254768,NEWSSTAND LADY
2255975,NO
2252279,PEGGY
2251180,PRODUCER
2258302,RAND
2257037,RECORDED VOICE
2251174,REPORTER
2252487,SCIENTIST
2258104,SCREAMS
2255329,SECRETARY
2254183,SHEILA
2257096,SINGER
2251315,TAXI DRIVER
2252208,TECHNICIAN
2255044,TECHNICIAN 1
2254962,TECHNICIAN 2
2255235,TECHNICIAN 3
2255243,TECHNICIAN 4
2252382,WALLY
2251409,WORKER
