Id,Label
2159685,ANOTHER
2157740,ANOTHER MAN
2152750,ANTHONY
2155010,AUGUSTINO
2159495,CARMELLA
2159941,CICCI
2154839,CLEMENZA
2157517,COHEN
2152930,CONNIE
2158199,COP
2157584,CORNGOLD
2157195,COURIER
2152849,DEANNA
2152661,DOCTOR
2162455,DON CORLEONE
2152442,DON FRANCESCO
2157625,DRIVER
2154533,FANUCCI
2162117,FBI MAN
2160783,FBI MAN #1
2160804,FBI MAN #2
2153104,FRANCESCA
2152857,FREDO
2153084,GARDNER
2154424,GENCO
2153258,HAGEN
2157320,HAGEN'S SON
2159752,HYMAN
2154495,IMPRESARIO
2159682,ITALIAN BOY
2152769,KAY
2154294,KLINGMAN
2162136,LAWYER
2157536,LEON
2153640,MAESTRO
2152802,MAMA
2156335,MAN
2153323,MERLE
2153089,MICHAEL
2162458,MOM
2152812,MRS BARRETT
2153116,NERI
2153471,OLA
2157909,OPERATOR
2152996,PENTANGELI
2152774,PHOTOGRAPHER
2159430,PILOT
2158077,PIT BOSS
2156491,PORTER
2152732,PRIEST
2156427,PURSER
2158833,QUESTADT
2162126,REPORTER
2158207,RITCHIE
2159597,ROBERTO
2154179,ROCCO
2156809,ROSATO
2156621,ROTH
2157493,SAM ROTH
2153077,SANDRA
2159935,SENATOR
2153720,SENATOR GEARY
2159963,SENATOR KANE
2158788,SENATOR REAM
2160637,SENATOR ROGERS
2154779,SIG ABBANDANDO
2159510,SIGNORA COLOMBO
2162430,SONNY
2156583,TERRI
2155006,TESSIO
2157283,THERESA
2160409,TOMASINO
2159469,VENDOR
2154552,VITO
2152886,WAITER
2152433,WIDOW
2156998,WIFE
2152396,WOMAN
