Source,Target,Weight
603633,602236,1.0
602929,602676,1.0
602929,602838,1.0
602929,602970,1.0
602929,602236,1.0
607419,606920,2.0
604561,602838,1.0
602676,602368,1.0
602676,602789,2.0
604890,606027,1.0
604890,606015,1.0
604890,602236,4.0
602838,602676,2.0
602838,602970,1.0
602838,602789,1.0
602838,602236,6.0
603872,603708,2.0
605377,604890,1.0
605377,606027,1.0
605377,606015,1.0
605377,605831,2.0
606372,602236,1.0
606920,602236,6.0
606920,609551,1.0
603682,603686,1.0
603682,603708,1.0
603686,603708,1.0
606456,606468,1.0
606456,605377,1.0
606456,602236,1.0
602368,602838,1.0
602368,602789,1.0
602368,602236,2.0
608032,608221,1.0
608032,602236,1.0
603675,603682,1.0
603675,603686,1.0
603675,603708,1.0
602970,602676,2.0
602970,602789,1.0
602970,603224,1.0
608221,602236,1.0
608778,606920,1.0
606015,606027,1.0
605229,604890,3.0
605229,602236,2.0
603224,602236,2.0
609237,602236,1.0
602649,602676,1.0
602649,602838,1.0
602649,602368,1.0
602649,602789,1.0
608273,606920,2.0
608273,608778,1.0
608273,602236,4.0
605649,605377,1.0
604685,604890,1.0
604685,605229,1.0
605831,602236,1.0
602236,606468,1.0
602236,607419,3.0
602236,604561,1.0
602236,602676,3.0
602236,603872,1.0
602236,605377,5.0
602236,603682,1.0
602236,603686,1.0
602236,608461,1.0
602236,603675,1.0
602236,602970,2.0
602236,608778,2.0
602236,608164,1.0
602236,604638,2.0
602236,606346,1.0
602236,604289,1.0
602236,608000,2.0
602236,602789,2.0
602236,603708,5.0
602236,609716,1.0
602236,602649,1.0
602236,605649,1.0
602236,604685,1.0
602236,606797,2.0
602236,606587,1.0
602236,609551,1.0
602236,606300,1.0
602236,608811,1.0
609551,607419,1.0
609551,609716,1.0
602925,602929,1.0
602925,602676,1.0
602925,602838,1.0
602925,602970,1.0
602925,602236,1.0
608811,608778,1.0
