Source,Target,Weight
3575760,3576089,1.0
3575760,3575152,1.0
3575760,3578920,1.0
3575760,3576729,2.0
3575760,3575946,1.0
3575760,3576927,1.0
3575760,3578956,1.0
3575760,3577561,1.0
3575760,3579027,1.0
3575760,3576098,1.0
3575760,3576924,1.0
3575760,3576722,1.0
3575760,3575798,2.0
3575760,3576704,1.0
3576089,3576098,1.0
3575152,3576425,1.0
3575152,3578551,1.0
3575152,3575180,1.0
3575152,3579083,1.0
3575152,3576729,1.0
3575152,3577193,1.0
3575152,3575157,1.0
3575152,3578566,1.0
3575152,3575603,1.0
3575152,3576473,1.0
3575152,3576098,1.0
3575152,3577474,1.0
3575152,3579274,1.0
3575152,3576358,1.0
3575152,3575234,1.0
3575152,3577089,1.0
3575152,3576722,1.0
3575152,3576704,1.0
3575152,3577114,1.0
3575152,3578470,1.0
3575152,3576312,2.0
3576425,3575603,1.0
3576425,3576473,1.0
3578551,3578566,1.0
3578551,3578756,1.0
3578920,3575152,1.0
3578920,3578956,1.0
3578920,3579027,1.0
3578920,3575763,1.0
3575252,3575152,5.0
3575252,3574774,1.0
3579083,3575498,1.0
3577750,3575760,1.0
3574774,3575152,1.0
3574774,3574781,1.0
3574774,3575498,1.0
3575946,3576089,1.0
3575946,3576098,1.0
3578956,3575152,1.0
3578956,3579027,1.0
3578956,3575763,1.0
3575157,3575180,1.0
3579027,3575152,1.0
3579027,3575763,1.0
3578566,3578756,1.0
3575603,3575607,1.0
3575603,3576473,1.0
3577344,3576927,1.0
3577344,3576924,1.0
3576098,3576425,1.0
3576098,3575603,1.0
3576098,3576473,1.0
3576924,3576927,4.0
3577474,3575252,1.0
3575873,3575760,1.0
3575873,3576089,1.0
3575873,3575946,1.0
3575873,3576098,1.0
3575873,3575798,1.0
3575873,3575876,1.0
3575227,3575152,1.0
3575227,3575252,1.0
3575227,3575234,1.0
3575775,3575760,1.0
3575775,3576089,1.0
3575775,3575946,1.0
3575775,3576098,1.0
3575775,3575873,1.0
3575775,3575798,2.0
3575775,3575876,1.0
3576358,3576425,1.0
3576358,3575603,1.0
3576358,3576473,1.0
3576358,3576098,1.0
3575234,3575252,1.0
3578756,3575152,1.0
3575148,3575152,1.0
3575148,3575180,1.0
3575148,3575157,1.0
3577089,3577114,1.0
3578377,3575152,1.0
3576722,3576729,1.0
3575763,3575760,2.0
3575763,3576089,1.0
3575763,3575152,1.0
3575763,3576425,1.0
3575763,3575946,1.0
3575763,3575603,1.0
3575763,3576473,1.0
3575763,3576098,2.0
3575763,3575873,1.0
3575763,3575775,2.0
3575763,3576358,1.0
3575763,3576323,1.0
3575763,3575798,2.0
3575763,3575876,1.0
3576323,3575152,1.0
3576323,3576425,1.0
3576323,3578551,1.0
3576323,3578566,1.0
3576323,3575603,1.0
3576323,3576473,1.0
3576323,3576098,1.0
3576323,3576358,1.0
3576323,3578756,1.0
3576323,3578509,1.0
3576323,3578470,1.0
3575498,3575760,1.0
3575498,3575152,14.0
3575498,3576425,1.0
3575498,3575252,2.0
3575498,3576729,1.0
3575498,3577193,1.0
3575498,3575603,1.0
3575498,3576473,1.0
3575498,3576098,1.0
3575498,3579274,1.0
3575498,3576358,1.0
3575498,3576722,1.0
3575498,3575763,1.0
3575498,3576323,1.0
3575498,3576704,1.0
3575498,3576312,2.0
3575798,3576089,1.0
3575798,3575946,1.0
3575798,3576098,1.0
3578509,3575152,1.0
3578509,3578551,1.0
3578509,3578566,1.0
3578509,3578756,2.0
3576704,3576729,1.0
3576704,3576722,1.0
3575876,3575760,1.0
3575876,3576089,1.0
3575876,3575946,1.0
3575876,3576098,1.0
3575876,3575798,1.0
3578470,3578551,1.0
3578470,3578566,1.0
3578470,3578756,1.0
3578470,3578509,1.0
3576312,3576425,1.0
3576312,3575603,1.0
3576312,3576473,1.0
3576312,3576098,1.0
3576312,3576358,1.0
3576312,3575763,1.0
3576312,3576323,1.0
