Source,Target,Weight
883028,882403,1.0
883028,877351,1.0
877322,877351,1.0
877322,877423,1.0
877322,877387,1.0
881180,877351,1.0
881180,881305,1.0
878138,879030,1.0
878138,878591,4.0
878138,878388,2.0
878138,878944,2.0
881881,881922,1.0
877351,877531,1.0
877351,878691,1.0
877351,882403,3.0
877351,878138,3.0
877351,879030,1.0
877351,878591,1.0
877351,882702,1.0
877351,881881,1.0
877351,881922,1.0
877351,877965,2.0
877351,878388,1.0
877351,877423,1.0
877351,878143,3.0
877351,881305,1.0
877351,878944,17.0
877351,877387,1.0
882033,882403,1.0
882033,877351,3.0
882033,881972,4.0
882033,878944,4.0
878388,878691,1.0
878388,878143,1.0
877306,877322,1.0
877306,877351,1.0
877306,877423,1.0
877306,877387,1.0
883093,877351,3.0
883093,878944,2.0
881972,882403,1.0
881972,877351,4.0
878143,878138,3.0
878143,879030,1.0
878143,878591,2.0
878143,882702,1.0
878944,882403,2.0
878944,881180,1.0
878944,878591,1.0
878944,882702,1.0
878944,881881,1.0
878944,881922,1.0
878944,878388,1.0
878944,881972,4.0
878944,878143,2.0
878944,881305,1.0
878944,877471,1.0
883074,877351,1.0
883074,883093,1.0
883074,878944,1.0
883074,883083,1.0
877387,877423,1.0
883083,877351,1.0
883083,883093,1.0
883083,878944,1.0
877471,877531,1.0
877471,881180,1.0
877471,877351,2.0
877471,881305,1.0
