Source,Target,Weight
174260,175856,2.0
174260,175846,1.0
174260,173902,2.0
174260,174072,1.0
174564,173942,1.0
174564,174041,5.0
174564,175523,1.0
174564,174556,7.0
180798,174564,1.0
180798,180917,1.0
180798,180720,1.0
180798,173948,1.0
180798,174556,1.0
180798,174072,1.0
177053,175058,2.0
177053,173948,1.0
177053,177068,1.0
175058,175856,1.0
175058,176169,1.0
175058,175846,1.0
175058,177178,1.0
175058,173948,1.0
175058,177068,1.0
174933,174260,1.0
174374,174260,1.0
174374,173948,1.0
174374,174072,1.0
175958,175954,3.0
175958,179829,1.0
175958,177178,1.0
175958,173948,4.0
175411,175142,1.0
175856,175894,1.0
175856,174933,1.0
175856,176169,3.0
175856,175846,5.0
175856,177178,2.0
173942,174260,1.0
173942,174210,1.0
173942,174964,1.0
173942,174072,2.0
175954,179829,1.0
176169,174260,1.0
176169,174933,1.0
176169,176184,1.0
175846,175894,1.0
175846,174933,1.0
175846,176169,3.0
175846,177178,1.0
177178,174260,1.0
177178,176169,1.0
174032,174564,1.0
174032,174119,1.0
174032,174556,2.0
178725,174032,3.0
180987,180777,1.0
180917,180720,1.0
180917,173948,1.0
180720,174564,1.0
180720,173948,2.0
180720,174341,1.0
180720,174556,1.0
174041,175856,1.0
174041,173942,2.0
174041,176169,1.0
174041,175846,1.0
174041,174032,6.0
174041,175871,1.0
174041,174341,1.0
174041,176184,1.0
174210,174260,1.0
175871,174260,1.0
175871,175894,1.0
175871,174933,1.0
175871,175856,2.0
175871,176169,1.0
175871,175846,2.0
175871,173902,1.0
175256,174374,1.0
174964,174260,1.0
174964,174032,1.0
174964,174041,2.0
174964,178513,1.0
173948,174260,3.0
173948,174564,5.0
173948,180765,1.0
173948,178055,1.0
173948,175856,1.0
173948,173942,3.0
173948,175954,2.0
173948,174032,1.0
173948,174041,3.0
173948,174210,1.0
173948,175871,1.0
173948,174964,3.0
173948,174556,5.0
173948,175450,1.0
173948,174072,9.0
173948,174455,1.0
173948,176971,2.0
174119,174041,3.0
174119,174341,1.0
180483,175958,1.0
173902,174933,1.0
173902,175856,1.0
173902,173942,1.0
173902,176169,1.0
173902,175846,1.0
173902,173948,1.0
173902,173909,1.0
179569,173902,1.0
175142,174374,2.0
175142,175256,1.0
174556,173942,2.0
174556,174041,7.0
174556,174964,3.0
174556,174119,1.0
174556,174072,5.0
175081,174374,1.0
175081,173948,2.0
175081,175450,1.0
178513,173948,1.0
175364,174041,3.0
175364,174964,1.0
175364,173948,1.0
175364,174556,1.0
175364,174072,1.0
174072,174564,1.0
174072,174032,1.0
174072,180917,1.0
174072,180720,1.0
174072,174041,2.0
174072,174210,1.0
174072,174964,4.0
174072,174455,1.0
176184,175856,1.0
176184,175846,1.0
180777,180720,2.0
180777,174341,1.0
173909,173942,1.0
173909,173948,1.0
176103,173948,1.0
176337,173948,1.0
176337,176103,1.0
175240,174032,2.0
175240,174041,2.0
175240,174964,1.0
175240,174556,1.0
175240,175364,1.0
175240,174072,1.0
