Id,Label
3946803,ACE
3944264,BARNES
3944474,BIG HAROLD
3945174,BUNNY
3944445,CAPTAIN HARRIS
3944318,CHRIS
3944671,CRAWFORD
3944315,DOC
3944333,ELIAS
3944403,FRANCIS
3946548,FU SHENG
3944173,GARDNER
3947583,HAROLD
3944274,HARRIS
3944469,JUNIOR
3944349,KING
3944429,LERNER
3944286,LIEUTENANT WOLFE
3945184,MANNY
3950059,MEDIC
3949929,MONSTER MAN
3949700,PILOT
3950016,RADIO OPERATOR
3947849,RADIO VOICE
3945580,RHAH
3945202,RING
3946029,RODRIGUEZ
3946295,SAL
3945330,SANDERSON
3946593,SGT WARREN
3945025,SHOUTS
3949093,SMOKING MAN
3944177,SOLDIER 1
3949331,TERRIFIED SOLDIER
3944661,TEX
3946488,TONY
3944194,VETERANS
3946402,WARREN
3944586,WOLFE
