Id,Label
337100,ALBERT
333903,CENTRAL GIRL
334747,CHOIR TEACHER
335070,COACH MARSHALL
333419,COLLEGE CHICK
335533,COMPUTER VOICE
334514,ENTHRALLED GIRL
332851,FINCH
333784,FRESHMAN GUY
333556,GUY #1
334436,HEATHER
332802,JESSICA
332490,JIM
332593,JIM'S DAD
332552,JIM'S MOM
332660,KEVIN
332958,KEVIN'S BROTHER
332767,MICHELLE
333281,NADIA
332700,OZ
333351,PARTY GUY
332487,PORNO-CHANNEL CHICK
332535,PORNO-CHANNEL STUD
335281,RANDOM CUTE GIRL
333197,SHERMAN
333588,SOPHOMORE CHICK
332864,STIFLER
335601,STIFLER'S BROTHER
337831,STIFLER'S MOM
335227,TEACHER
332664,VICKY
334428,VOCAL JAZZ GIRL #1
337093,VOCAL JAZZ TEACHER
