Id,Label
5336856,AIDE
5334925,ALEXIEV
5335021,BUSINESSMAN
5335814,CASHIER
5336549,COLLEGE STUDENT
5334481,COP #1
5334501,COP #2
5334509,COP #3
5332864,COX
5332777,DEANE
5335401,DISPATCHER
5338874,DRIVER
5337182,FOREMAN
5333065,GUARD
5338575,GUEST CONDUCTOR
5332529,JOHN
5332857,LINDENMEYER
5333480,MADISON
5332492,NEWSCASTER
5333292,NURSE
5336140,OFFICER
5332533,PARKER
5336485,PASSENGER #1
5336490,PASSENGER #2
5333239,RED
5333365,REILLY
5334464,REPORTER
5332576,SID 67
5335971,SKINHEAD
5337355,SNIPER
5338442,TEAM LEADER
5337026,TECHNICIAN
5335670,TRAFFIC COP
5334613,UNDERCOVER
5332782,WALLACE
