Id,Label
2822584,AGENT
2817727,AIRPLANE WHEELS
2817595,ALICE
2821210,ANONYMOUS MAN
2815718,ATTENDANT
2816253,AVERY
2821375,BROTHER
2817894,CHAD
2816891,CLEO
2822309,COUSIN
2818937,CURTIS WEINTRAUB
2817805,CUSH
2815389,DOCTOR
2816366,DOOLER
2815714,DOROTHY
2822702,FIRESTONE
2820361,FLOWER GIRL
2817511,JAN
2815147,JERRY
2816952,KATHY
2818590,KEITH
2818167,KID
2816226,LAUREL
2815360,LITTLE BOY
2816502,MARCEE
2817763,MATT
2817744,MATT CUSHMAN
2816355,MICHAEL JORDAN
2817339,ON DOROTHY
2817359,ON JERRY
2822444,ON JERRY MAGUIRE
2822387,ON TIDWELL
2822423,ON TIDWELL'S LIVING ROOM
2818374,PATRICIA
2815922,RAY
2822496,REPORTER
2815425,SON
2815392,STEVE REMO
2816386,SUGAR
2817114,TEE PEE
2817029,TIDWELL
2822398,TRAINER
2821477,TYSON
2818510,WAITER
2816482,WENDY
2818386,WILBURN
2815657,WOMAN
2815333,WOMAN REPORTER
