Source,Target,Weight
4159401,4158447,1.0
4159401,4162289,1.0
4159401,4158589,2.0
4159401,4162295,1.0
4159401,4161763,1.0
4159401,4161772,1.0
4159401,4162314,1.0
4158826,4158402,1.0
4158826,4158833,2.0
4158826,4158250,1.0
4159011,4159012,1.0
4159011,4158396,1.0
4158447,4158523,1.0
4158447,4162289,1.0
4158447,4159218,2.0
4158447,4160913,2.0
4158447,4158589,2.0
4158447,4161772,2.0
4158447,4161817,1.0
4161108,4160930,1.0
4160328,4159401,1.0
4159596,4159729,1.0
4159596,4158250,1.0
4161545,4158589,1.0
4162289,4160913,1.0
4162289,4163432,1.0
4162289,4162295,1.0
4162289,4161772,1.0
4162289,4162314,1.0
4158674,4158447,2.0
4158674,4160655,1.0
4158674,4159218,1.0
4158674,4158589,2.0
4158674,4158396,9.0
4158674,4158250,6.0
4158393,4158447,1.0
4158393,4158402,1.0
4158393,4158396,1.0
4158402,4158447,1.0
4158402,4158250,1.0
4159012,4158396,1.0
4159218,4159401,1.0
4159218,4158396,1.0
4159218,4161763,1.0
4159218,4161817,1.0
4163549,4159218,1.0
4160913,4159401,1.0
4160913,4160930,1.0
4160913,4161108,1.0
4160913,4161545,1.0
4160913,4163549,1.0
4160913,4161763,1.0
4160913,4161772,1.0
4160913,4158250,4.0
4158589,4162289,2.0
4158589,4159218,2.0
4158589,4160913,1.0
4158589,4163432,1.0
4158589,4161763,2.0
4158589,4161772,1.0
4158589,4158250,3.0
4158833,4158402,4.0
4158833,4158250,1.0
4162295,4158447,1.0
4162295,4160913,1.0
4162295,4158589,1.0
4162295,4161763,1.0
4162295,4161772,1.0
4162295,4162314,1.0
4158396,4158447,3.0
4158396,4162289,1.0
4158396,4158402,1.0
4158396,4158589,5.0
4158396,4158250,14.0
4158396,4162650,1.0
4161763,4158447,2.0
4161763,4162289,2.0
4161763,4163432,1.0
4161763,4161772,2.0
4161763,4162314,1.0
4161763,4161817,1.0
4161772,4159218,1.0
4161772,4161817,1.0
4160380,4159401,1.0
4160380,4161707,1.0
4158250,4159401,1.0
4158250,4158447,1.0
4158250,4160930,1.0
4158250,4161108,1.0
4158250,4159729,1.0
4158250,4162289,1.0
4162314,4158447,1.0
4162314,4160913,1.0
4162314,4158589,1.0
4162314,4161772,1.0
4158242,4158250,1.0
4162650,4159218,3.0
