Id,Label
1060131,ACE
1061549,AGENT
1065635,AL
1070717,AMY
1067683,AUSTIN
1066240,BAKER
1063837,BANKER
1061134,BARTENDER
1065107,BELLMAN
1061167,BLONDE
1072465,BLUE
1060514,BORELLI
1062038,CASHIER
1065382,CHARLIE CLARK
1065434,COOK
1062271,COP #1
1065464,COP #2
1060350,COUNTER #1
1064661,COUNTRY-CLUB WOMAN #3
1064068,COWBOY
1062859,CREDIT CLERK
1074736,CURLY
1060849,DEALER
1062696,DETECTIVE JOHNSON
1063957,DOCTOR DAN
1065429,DOMINICK
1067675,DUPREY
1062779,EDDY
1064688,EXECUTIVE
1074873,FAT SALLY
1067991,FBI
1069791,FBI AGENT
1071982,FBI AGENT #1
1074479,FBI AGENT #10
1074223,FBI AGENT #2
1074335,FBI AGENT #4
1074375,FBI AGENT #5
1074460,FBI AGENT #9
1069174,FEMALE NEWSCASTER
1060521,FORLANO
1069421,FRANKIE AVALON
1060574,GAGGI
1060916,GAMBLER #1
1060920,GAMBLER #2
1061759,GINGER
1060657,GREEN
1065015,HARDY
1061754,HIGH ROLLER
1066521,HOOD #1
1066560,HOOD #2
1070479,HOTEL OPERATOR
1065049,HOTEL RECEPTIONIST
1061530,ICHIKAWA
1065246,IRANIAN #1
1065253,IRANIAN #2
1062254,JENNIFER
1062772,JERRY
1061129,JOE
1067457,JUDGE
1074589,LAWYER
1067463,LAWYER #1
1067467,LAWYER #2
1062163,LESTER
1062675,LITTLE NICKY
1071239,MAITRE D'
1061242,MAN #1
1075109,MAN #2
1061151,MARINO
1063908,MIKE
1060488,NANCE
1067701,NEWSCASTER
1060182,NICKY
1070465,OPERATOR
1068965,OSCAR
1064568,PHOTOGRAPHER #1
1064572,PHOTOGRAPHER #2
1060462,PISCANO
1060535,PISCANO'S MOTHER
1074501,PISCANO'S WIFE
1065148,PIT BOSS
1067613,REPORTER
1067556,REPORTER #1
1067567,REPORTER #2
1067571,REPORTER #3
1063943,ROCKY
1072739,RUDY
1067406,SCOTT
1065166,SECRETARY
1063020,SECURITY GUARD #1
1063029,SECURITY GUARD #2
1061396,SENATOR
1065559,SHELLY
1060285,SHERBERT
1063080,SIGNALER
1065580,STACY
1064398,STAGE MANAGER
1065516,STEVE ALLEN
1060611,STONE
1065231,STORE OWNER
1067733,SUPER SUBTITLE
1062583,TONY
1065966,TONY DOGS
1069331,TRUDY
1061972,VALET PARKER
1062132,VALET PARKER #3
1061353,WARD
1066870,WEBB
1063150,WINNER
1061676,WOMAN
