Id,Label
5247223,AL
5247561,BARTENDER
5251471,BEETROOT
5247888,BIKER #1
5250583,BOB
5247735,BOB KLANE
5249915,BODY SHOP OWNER
5252623,BODYGUARD
5247682,BURT KLANE
5247073,CARLA
5248028,COP
5252588,CREEP
5252094,CUSTODIAN
5247585,FEMALE
5252180,GARDENER
5252186,GARDNER
5248568,GARFIELD
5249777,GIRL
5249757,GRANGER
5248213,GUARD
5246889,JULIUS
5249662,LARSEN
5249580,LARSON
5247598,LINDA
5247120,MAN
5247579,MARNIE
5253140,MARY ANNE
5248625,MISS BUSBY
5248716,MORRIS KLANE
5248087,MOTHER SUPERIOR
5248613,MOVER
5250381,NEIGHBOR
5247004,OLD WOMAN
5247382,OWNER
5252355,PAINTER
5251150,SALES CLERK
5249593,SECRETARY
5248175,SEVEN FOOTER
5247432,STEWARDESS
5250824,TRAVEN
5246771,TWINS
5247071,VINCE
5249609,WEBSTER
5246778,WERNER
5252166,WOMAN
