Id,Label
3193900,AISHA
3194909,BASE ONE
3193387,BLACKHAWK PILOT
3195394,BY THE CONVOY
3192920,CLAY
3193026,COUGAR
3195017,EMT
3194311,FAT SCIENTIST
3193513,FENNEL
3196641,HENDERSON
3192818,JENSEN
3198008,LEAD GUARD
3193200,LITTLE BOY
3192790,MAN
3193090,MAX
3193459,MIG PILOT
3195006,PILOT
3195038,PILOT ONE
3192827,POOCH
3193011,RADIO VOICE
3196563,RECEPTIONIST
3192848,ROQUE
3193852,ROQUE-
3196611,SECRETARY
3196741,SECURITY GUARD 1
3194406,SHORT SCIENTEST
3194303,SHORT SCIENTIST
3194845,SOLDIER 1
3193232,SOMETHING HORRIFIC
3195402,SWAT GUY
3198473,THE CORVETTE
3192767,THE LOSERS
3193551,WADE
