Id,Label
2282612,ACID BURN
2282429,AGENT
2284125,AGENT BOB
2283831,AGENT RAY
2283717,ALL BUT DADE
2283806,ANOTHER AGENT
2283728,BLADE
2283961,BOARD MEMBER
2284826,CALLER
2282974,CEREAL
2283159,CLASS
2282565,COMMENTATOR
2285117,COP
2283028,CURTIS
2282496,DADE
2282649,DIE LIKE THE REST
2283970,DUKE ELLINGSON
2284887,EMPLOYEE
2283699,GILL
2282756,GIRL
2285548,GUARD
2282823,GUY
2283492,HAL
2284448,HANK
2283872,JENNIFER
2282921,JOEY
2283577,JOEY'S MOM
2282807,KATE
2282739,KID
2284430,LISA
2283899,MARGO
2282648,MESS WITH THE BEST
2282492,MRS MURPHY
2283654,NIKON
2282515,NORM
2282995,OPERATOR
2282914,PHREAK
2283496,PLAGUE
2283725,RAZOR
2283855,REPORTER
2282405,SECRET SERVICE AGENT
2284076,SECRETARY
2286411,SOMEONE
2286505,STEWARDESS
2283996,SUIT #1
2284012,SUIT #2
2282884,TEACHER
2282581,TV
2284445,VICKIE
2283955,VIRUS
2282401,WOMAN
