Source,Target,Weight
2464988,2464263,1.0
2465233,2463772,1.0
2465233,2464156,1.0
2465233,2464026,1.0
2465233,2465269,1.0
2464372,2464406,1.0
2464372,2463973,1.0
2464372,2464480,1.0
2464372,2464401,1.0
2463823,2463916,1.0
2463823,2463936,1.0
2464327,2464372,1.0
2464327,2464406,1.0
2464327,2465822,1.0
2464327,2463973,1.0
2464327,2464480,1.0
2464327,2464401,1.0
2464327,2465097,1.0
2464327,2464343,1.0
2464406,2464480,1.0
2464907,2464988,1.0
2464907,2464026,1.0
2464907,2464263,1.0
2464654,2463772,1.0
2464654,2464156,1.0
2464654,2464569,1.0
2464654,2464026,1.0
2464654,2463973,1.0
2463772,2464988,1.0
2463772,2463823,1.0
2463772,2464907,1.0
2463772,2464026,8.0
2463772,2463916,1.0
2463772,2464263,3.0
2463772,2465154,1.0
2463772,2464890,1.0
2463772,2464804,1.0
2463772,2463897,1.0
2463772,2465269,1.0
2463772,2463936,1.0
2463772,2465688,1.0
2463772,2465675,1.0
2463772,2463973,1.0
2464156,2463772,3.0
2464156,2464026,2.0
2464156,2465269,1.0
2464156,2463973,1.0
2463991,2463772,1.0
2464170,2464026,1.0
2464501,2464026,1.0
2464501,2464514,1.0
2464569,2463772,1.0
2464569,2464156,1.0
2464569,2464026,3.0
2464569,2464634,1.0
2464569,2465033,1.0
2464569,2463973,1.0
2464569,2464648,1.0
2464026,2464988,1.0
2464026,2464327,1.0
2464026,2465154,1.0
2464026,2464804,1.0
2464026,2463897,1.0
2464026,2465269,2.0
2464026,2464514,1.0
2464026,2464059,2.0
2464026,2464634,1.0
2464026,2465688,1.0
2464026,2464141,1.0
2464026,2465675,1.0
2464026,2463973,1.0
2464026,2466094,1.0
2464026,2464648,1.0
2464026,2464343,1.0
2464026,2464030,2.0
2464026,2464251,1.0
2463916,2463936,1.0
2465411,2464263,1.0
2465411,2465413,1.0
2464263,2464327,1.0
2464263,2464026,7.0
2464263,2463862,4.0
2464263,2464648,1.0
2465413,2464263,1.0
2465154,2464263,1.0
2464163,2464170,1.0
2464163,2464026,1.0
2465505,2464327,1.0
2465505,2465097,1.0
2465394,2465269,1.0
2463770,2463772,1.0
2464890,2464988,1.0
2464890,2464907,1.0
2464890,2464026,1.0
2464890,2464263,1.0
2463897,2463823,1.0
2463897,2463916,1.0
2463897,2464804,1.0
2463897,2463862,3.0
2463897,2463936,1.0
2463954,2463966,1.0
2463954,2463973,1.0
2463862,2463823,1.0
2463862,2464327,1.0
2463862,2463772,3.0
2463862,2464026,4.0
2463862,2463916,1.0
2463862,2465154,1.0
2463862,2464804,1.0
2463862,2463936,1.0
2463862,2465822,1.0
2463862,2466094,1.0
2463862,2464648,1.0
2463862,2465097,2.0
2463862,2464343,1.0
2464514,2464569,1.0
2463966,2463973,1.0
2464634,2464648,1.0
2464141,2463772,1.0
2464141,2464156,1.0
2465675,2465688,1.0
2463973,2464406,1.0
2463973,2463991,1.0
2463973,2464480,1.0
2464480,2464501,1.0
2464480,2464026,1.0
2464480,2464514,1.0
2464401,2464406,1.0
2464401,2463973,1.0
2464401,2464480,1.0
2465097,2464263,1.0
2464343,2464263,1.0
2464343,2465097,1.0
2464251,2464263,1.0
