Id,Label
2949303,ACKERMAN
2949271,AFTERNOON
2949807,ALVAREZ
2949509,ANOTHER ANGLE
2944576,BILLY
2950225,CLERK
2945632,CLOSER IN ON THEM
2946699,CLOSER ON TED
2946440,CLOSEUP BILLY
2946790,CLOSEUP TED
2946488,FOURTH WOMAN
2950241,GRESSEN
2949054,INTERVIEWER
2944572,JOANNA
2950532,JUDGE
2948560,MAITRE D'HOTEL
2946641,MAN
2946291,MARK
2946259,MRS KLINE
2946522,MRS WILLEWSKA
2944677,MURRAY
2945623,ON A BUS
2945426,ON BILLY
2950525,ON GRESSEN
2944580,ON JOANNA
2945822,ON O'CONNOR
2947034,ON PHYLLIS
2948868,ON SHAUNESSY
2949415,ON SPENCER
2945065,ON TED
2949545,ON TED AND BILLY
2947207,ON TED AND THELMA
2945040,ON TED KRAMER
2946553,ON THE DOOR
2945678,ON THE ELEVATOR DOORS
2945143,ON THE FRONT DOOR
2950826,ON THE JUDGE
2950579,ON THE PETITIONER'S TABLE
2946008,ON THELMA
2947040,PHYLLIS
2949517,QUICK CUTS
2948310,REACTION TED
2946525,REACTION – TED
2946568,REACTION, TED
2945688,RECEPTIONIST
2946468,SECOND WOMAN
2946970,SECRETARY
2948825,SHAUNESSY
2949377,SPENCER
2948277,SURGEON
2946819,TEACHER
2944528,TED
2945172,THELMA
2946478,THIRD WOMAN
2947580,WAITER
2945106,WOMAN
2945702,YOUNG MAN
