Id,Label
1539665,ALEXANDER
1536204,ARGYLE
1540620,BIG JOHNSON
1539804,CAMERAMAN
1538132,CLERK
1538030,DISPATCHER
1538144,DISPATCHER/RADIO
1538502,EDDIE
1536030,ELLIS
1541303,ENGINEER
1538212,FRANCO
1537825,FRITZ
1539962,GAIL
1536062,GINNY
1536413,GUARD
1537157,HANS
1539986,HARVEY
1540548,HASSELDORF
1536054,HOLLY
1541891,HOSTAGE
1539235,ID
1536614,JOHN
1537370,KARL
1541276,KRISTOFF
1540709,LITTLE JOHNSON
1536089,LUCY
1536855,MAN #1
1538662,MARCO
1541029,MARY
1535932,MCCLANE
1539429,MITCHELL
1541592,OFFICER
1536142,PAULINA
1541859,PILOT
1538783,POLICE SCANNER
1538135,POWELL
1539439,RIVERS
1539189,ROBINSON
1535926,SALESMAN
1535986,STEWARDESS
1538034,SUPERVISOR
1536018,TAKAGI
1536866,THEO
1538773,THORNBURG
1537618,TONY
1536033,WOMAN
1540600,YOUNG COP
