Source,Target,Weight
777156,777235,1.0
777156,777816,1.0
777156,776484,1.0
777156,778070,1.0
777156,777769,1.0
777156,777210,1.0
777156,777826,1.0
777156,776700,1.0
777235,776467,4.0
777235,777816,3.0
777235,777910,1.0
777235,777769,2.0
777235,777443,1.0
777235,777826,3.0
777235,776700,5.0
776467,777156,2.0
776467,777404,4.0
776467,777910,2.0
776467,776340,2.0
776467,780022,1.0
776467,778070,2.0
776467,777769,4.0
776467,776610,1.0
776467,777210,1.0
776467,780205,1.0
776467,777826,3.0
778483,776778,1.0
777816,776467,4.0
777816,777910,1.0
777816,777255,4.0
777816,777769,3.0
777816,776700,3.0
778212,776467,1.0
778212,777255,1.0
777404,777235,1.0
777404,776340,1.0
777404,777255,3.0
777404,776484,2.0
777404,777769,1.0
777404,776778,1.0
779179,776467,1.0
779179,777816,1.0
779179,777255,1.0
776385,776467,1.0
776385,780022,1.0
776308,776317,1.0
777910,776700,1.0
776340,777156,1.0
776340,777816,1.0
776340,776385,1.0
776340,776317,1.0
776340,776484,1.0
776340,778070,1.0
776340,777769,1.0
776340,777826,1.0
776340,776700,1.0
776317,776385,1.0
777255,777156,1.0
777255,777235,6.0
777255,776467,10.0
777255,777910,2.0
777255,776340,2.0
777255,776484,3.0
777255,778070,2.0
777255,777769,4.0
777255,776778,3.0
777255,780205,1.0
777255,781417,1.0
777255,776700,8.0
776484,777235,1.0
776484,776467,5.0
776484,776778,1.0
776484,777210,1.0
776484,776589,1.0
776484,776700,2.0
776434,776340,1.0
779911,776700,1.0
778070,777235,1.0
778070,777816,1.0
778070,777769,1.0
778070,777826,1.0
778070,776700,1.0
777769,777910,1.0
777769,776484,2.0
777769,779911,1.0
777769,776778,2.0
777769,777826,3.0
777769,776700,5.0
776778,777156,1.0
776778,777235,4.0
776778,776467,5.0
776778,777816,2.0
776778,777910,1.0
776778,777210,1.0
776778,777826,1.0
777210,777235,1.0
777210,777255,1.0
777443,776467,2.0
777443,777404,4.0
777443,777255,1.0
777443,776700,2.0
781385,777255,1.0
781385,781417,1.0
778511,776467,1.0
780205,777910,1.0
780205,776778,1.0
780205,776700,1.0
777028,777156,1.0
777028,777235,1.0
777028,776467,1.0
777028,777255,1.0
777028,776484,1.0
777028,776778,1.0
777028,777210,1.0
777028,776700,1.0
776589,776340,1.0
776647,776467,1.0
776647,776700,1.0
777826,777816,2.0
777826,777910,1.0
777826,777255,3.0
777826,776700,1.0
776700,776467,11.0
776700,777404,2.0
776700,776778,6.0
776700,777210,1.0
