Source,Target,Weight
1753108,1749926,2.0
1753108,1749621,1.0
1753857,1749621,1.0
1755652,1749926,3.0
1755652,1749918,1.0
1755652,1749621,1.0
1749976,1749945,3.0
1749976,1749926,8.0
1749976,1749912,4.0
1750350,1750117,1.0
1755630,1749926,1.0
1750117,1749976,3.0
1750117,1749945,1.0
1750117,1749926,8.0
1750117,1750010,7.0
1750117,1749912,2.0
1750117,1749918,5.0
1750117,1749621,5.0
1753147,1750117,1.0
1753147,1749926,1.0
1753147,1750010,1.0
1753147,1749912,1.0
1753147,1749918,1.0
1753147,1749621,1.0
1749945,1753857,2.0
1749945,1749926,7.0
1749945,1749918,5.0
1749669,1749687,1.0
1749669,1749621,1.0
1749926,1750839,1.0
1749926,1753857,2.0
1749926,1749912,12.0
1749926,1749918,17.0
1749926,1749621,21.0
1750010,1753857,1.0
1750010,1749976,3.0
1750010,1750350,2.0
1750010,1749945,7.0
1750010,1749926,14.0
1750010,1749912,4.0
1750010,1749918,9.0
1750010,1749621,10.0
1753053,1750239,1.0
1753053,1749621,1.0
1749912,1750839,1.0
1749912,1749945,3.0
1749918,1750839,1.0
1749918,1749976,8.0
1749918,1749912,8.0
1749621,1750839,1.0
1749621,1750239,4.0
1749621,1749976,3.0
1749621,1749687,2.0
1749621,1749945,3.0
1749621,1749912,6.0
1749621,1749918,13.0
