Id,Label
1520920,ALBRIGHT
1521715,ALPHONSO
1522412,BARBARA
1524328,BAXTER
1520723,BENNY
1524383,CARTER
1522980,CHAUFFEUR
1521824,CORETTA
1523254,DAPHNE
1521530,DRUNK
1521800,DUPREE
1520766,EASY
1522442,FOOTBALL
1524750,FRANK
1522385,GIRL
1521548,HATTIE
1522433,HERMAN
1520869,JOPPY
1521588,JUNIOR
1520735,MAN
1522695,MASON
1522689,MILLER
1522232,MOUSE
1521775,ODELL
1524048,OPERATOR
1522733,POLICEMAN
1521735,RITA
1524269,SECRETARY
1521166,SECURITY GUARD
1521308,SHARIFF
1522673,SKINNY MAN
1521272,TALL MAN
1523029,TERAN
1522244,WOMAN
