Source,Target,Weight
1009783,1009986,1.0
1009783,1013786,1.0
1009935,1013903,1.0
1009935,1013977,2.0
1009935,1010696,1.0
1009935,1009928,1.0
1009935,1010783,2.0
1009935,1010038,2.0
1009935,1010013,2.0
1009935,1009994,2.0
1009935,1010153,1.0
1009935,1013942,1.0
1013903,1013977,1.0
1013903,1009928,1.0
1013903,1010038,1.0
1013903,1010013,1.0
1013903,1013942,1.0
1013304,1009986,1.0
1013304,1011389,1.0
1013977,1010783,1.0
1013849,1009935,1.0
1013849,1013903,1.0
1013849,1013977,1.0
1013849,1013888,1.0
1013849,1009928,1.0
1013849,1010038,1.0
1013849,1010013,1.0
1013849,1011389,1.0
1013849,1013854,1.0
1013849,1013942,1.0
1010375,1009935,1.0
1010375,1013977,1.0
1010375,1009986,1.0
1010375,1010227,1.0
1014057,1014062,1.0
1014897,1009935,1.0
1014897,1013977,1.0
1014897,1009986,1.0
1014897,1010783,1.0
1014897,1010227,1.0
1014897,1010013,1.0
1014897,1009994,1.0
1014897,1010153,1.0
1013888,1009935,1.0
1013888,1013903,1.0
1013888,1013977,1.0
1013888,1009928,1.0
1013888,1010038,1.0
1013888,1010013,1.0
1013888,1013942,1.0
1010410,1010416,1.0
1010164,1009783,2.0
1010164,1013977,1.0
1010164,1010375,1.0
1010164,1009986,2.0
1010164,1010038,1.0
1010164,1010153,3.0
1014062,1009805,1.0
1009986,1009935,3.0
1009986,1013903,1.0
1009986,1013977,2.0
1009986,1013849,1.0
1009986,1013888,1.0
1009986,1011589,1.0
1009986,1010410,1.0
1009986,1010696,1.0
1009986,1009928,1.0
1009986,1010783,3.0
1009986,1009837,1.0
1009986,1010227,6.0
1009986,1012453,1.0
1009986,1013854,1.0
1009986,1013942,1.0
1009986,1010912,1.0
1010432,1009986,1.0
1010432,1010435,1.0
1010435,1010410,1.0
1010435,1009986,4.0
1010435,1010227,1.0
1010696,1009783,1.0
1010696,1010783,1.0
1013832,1009935,1.0
1013832,1013903,1.0
1013832,1013977,1.0
1013832,1013849,1.0
1013832,1013888,1.0
1013832,1009986,1.0
1013832,1009928,1.0
1013832,1010038,1.0
1013832,1010013,1.0
1013832,1011389,1.0
1013832,1009994,1.0
1013832,1013854,1.0
1013832,1013942,1.0
1009928,1009783,1.0
1009928,1013977,1.0
1009928,1010038,1.0
1009928,1010013,1.0
1009928,1013786,1.0
1009928,1013942,1.0
1010783,1009994,2.0
1009837,1010038,1.0
1009837,1009840,1.0
1010216,1009935,2.0
1010216,1010375,1.0
1010216,1009986,3.0
1010216,1010227,2.0
1010216,1010153,1.0
1010216,1010328,1.0
1010227,1009935,4.0
1010227,1013977,1.0
1010227,1011589,1.0
1010227,1010410,1.0
1010227,1016095,1.0
1010227,1010696,1.0
1010227,1010783,2.0
1010227,1010038,5.0
1010227,1009994,3.0
1010227,1010153,1.0
1010038,1013977,1.0
1010038,1011589,1.0
1010038,1016095,1.0
1010038,1009986,6.0
1010038,1010696,1.0
1010038,1010783,1.0
1010038,1010013,5.0
1010038,1009994,6.0
1010013,1013977,2.0
1010013,1010164,2.0
1010013,1016095,1.0
1010013,1009986,6.0
1010013,1010696,1.0
1010013,1010783,3.0
1010013,1009837,1.0
1010013,1010227,4.0
1010013,1009805,1.0
1010013,1009994,6.0
1010013,1010153,4.0
1010013,1013942,1.0
1010013,1010912,1.0
1009805,1009783,2.0
1009805,1013903,1.0
1009805,1009986,2.0
1009805,1010696,1.0
1009805,1010783,1.0
1009805,1011389,1.0
1011389,1009935,1.0
1011389,1013903,2.0
1011389,1013977,1.0
1011389,1013888,1.0
1011389,1011589,1.0
1011389,1014062,1.0
1011389,1009986,9.0
1011389,1009928,1.0
1011389,1010227,1.0
1011389,1010038,1.0
1011389,1010013,1.0
1011389,1013942,1.0
1009994,1013903,1.0
1009994,1013977,2.0
1009994,1013849,1.0
1009994,1013888,1.0
1009994,1011589,1.0
1009994,1010164,2.0
1009994,1009986,6.0
1009994,1010696,1.0
1009994,1009928,1.0
1009994,1009837,1.0
1009994,1011389,2.0
1009994,1013854,1.0
1009994,1013942,1.0
1009994,1010912,1.0
1010153,1009783,1.0
1010153,1013304,1.0
1010153,1013977,1.0
1010153,1011589,1.0
1010153,1009986,5.0
1010153,1010783,3.0
1010153,1010038,1.0
1010153,1009805,1.0
1010153,1011389,1.0
1010153,1009994,3.0
1010153,1013217,1.0
1010546,1009805,1.0
1013854,1009935,1.0
1013854,1013903,1.0
1013854,1013977,1.0
1013854,1013888,1.0
1013854,1009928,1.0
1013854,1010038,1.0
1013854,1010013,1.0
1013854,1011389,1.0
1013854,1013942,1.0
1013942,1013977,1.0
1013942,1010038,1.0
1010912,1010164,1.0
1010912,1010038,1.0
1010912,1010153,1.0
1010328,1009935,1.0
1010328,1010375,1.0
1010328,1009986,1.0
1010328,1010227,1.0
1013217,1011589,1.0
