Source,Target,Weight
352927,352944,1.0
352394,351968,1.0
352725,352108,5.0
352371,352394,1.0
352371,351968,1.0
352371,352248,1.0
352108,352927,1.0
352108,356660,2.0
352108,352170,1.0
352108,353153,1.0
352108,352905,1.0
352108,354162,1.0
352108,353836,1.0
352108,353239,9.0
352108,353742,2.0
352108,355469,1.0
352108,352248,1.0
352108,356405,1.0
353153,352725,1.0
353153,353470,1.0
353153,353239,1.0
353470,352108,11.0
353470,353742,1.0
356457,352108,1.0
355590,352108,1.0
355590,355608,1.0
355590,355606,1.0
355590,353239,1.0
351968,352170,1.0
351968,352108,1.0
351968,352028,1.0
351968,351989,1.0
351968,352051,1.0
353548,352725,1.0
353548,352108,7.0
353548,353470,6.0
353548,353742,2.0
352944,352108,5.0
352944,353153,1.0
352944,353470,2.0
352944,353548,1.0
352944,353239,1.0
352905,352927,1.0
352905,352944,1.0
352028,352051,1.0
354162,353470,1.0
354162,353745,1.0
355608,352108,1.0
355606,352108,1.0
355606,355608,1.0
353239,353470,3.0
353239,355608,1.0
353239,355606,1.0
353239,352248,1.0
351989,352028,1.0
351989,352051,1.0
356448,352108,1.0
356448,356457,1.0
352248,352394,1.0
352248,353470,1.0
352248,352313,1.0
352248,351968,1.0
352248,352262,1.0
353745,352725,1.0
353745,352108,6.0
353745,353470,4.0
353745,353548,5.0
353745,353836,1.0
353745,353742,1.0
351962,351968,1.0
351962,352028,1.0
351962,351989,1.0
351962,352051,1.0
