Source,Target,Weight
2908222,2905071,1.0
2906763,2904716,2.0
2906763,2905061,1.0
2906763,2906785,2.0
2906763,2906670,1.0
2906763,2904040,1.0
2904201,2904040,1.0
2905071,2906763,1.0
2905071,2904716,8.0
2905071,2907024,2.0
2905071,2905411,6.0
2905071,2907372,1.0
2905071,2905061,4.0
2905071,2906785,1.0
2905071,2906674,1.0
2905071,2908077,1.0
2905071,2907469,1.0
2905071,2904040,6.0
2904716,2908222,1.0
2904716,2907024,1.0
2904716,2909129,1.0
2904716,2907372,1.0
2904716,2906785,2.0
2904716,2906674,1.0
2904716,2907825,1.0
2904716,2908077,1.0
2904716,2907469,1.0
2904716,2904040,21.0
2904716,2904315,5.0
2907024,2905411,2.0
2907024,2905061,1.0
2907024,2905512,1.0
2907024,2904040,1.0
2909129,2904040,1.0
2909129,2904315,1.0
2905411,2904716,4.0
2905411,2907372,1.0
2905411,2905061,1.0
2905411,2905512,2.0
2905411,2908077,1.0
2905411,2907469,1.0
2905411,2904040,2.0
2907372,2907469,1.0
2905061,2904716,10.0
2905061,2909129,1.0
2905061,2907372,1.0
2905061,2906785,1.0
2905061,2907825,1.0
2905061,2907469,1.0
2905061,2904040,9.0
2905061,2904315,2.0
2905512,2905071,2.0
2905512,2904716,2.0
2905512,2905061,2.0
2905512,2904040,4.0
2906670,2904716,1.0
2906670,2906674,1.0
2907825,2904040,1.0
2904040,2904043,1.0
2904040,2906785,1.0
2904040,2904315,3.0
2908839,2904040,1.0
2904315,2908222,1.0
2904315,2905071,1.0
