Id,Label
3710031,ALL THREE
3710875,ALL THREE RUSSIANS
3716664,ANNA
3714458,ANOTHER GUEST
3712046,ATTENDANT
3709992,BULJANOFF
3710221,BULJANOFF AND IRANOFF
3711803,DESK CLERK
3716292,ENGLISH LADY
3712267,GASTON
3714490,GENERAL SAVITZKY
3714532,GUEST
3714400,HEADWAITER
3710005,IRANOFF
3717347,IRANOFF AND BULJANOFF
3711164,IRANOFF AND KOPALSKI
3710023,KOPALSKI
3714430,LADY
3711259,LADY LAVENHAM
3713866,LAWYER
3710340,LEON
3710337,MAID
3709987,MANAGER
3714554,MARIANNE
3710734,MERCIER
3709948,NINOTCHKA
3716287,OFFICIAL
3711504,PORTER
3710320,RAKONIN
3717444,RAZININ
3710356,SWANA
3713327,TAXI DRIVER
3716948,VOICE ON RADIO
3714589,WAITER
