Id,Label
3403196,ATTRACTIVE WOMAN
3404074,BANK MANAGER
3405591,BARTENDER
3403089,BLIND KID
3403261,BRAD HELMS
3403375,CAT
3401195,DA VINCI
3401146,EINSTEIN
3401952,FRANK
3402324,FRIEND #1
3402328,FRIEND #2
3402335,FRIEND #3
3404071,GEORGE
3401743,HAL
3404060,JOHN
3401176,MASTER MIND
3404094,PAUL
3401157,PLATO
3407010,PLATO AND DA VINCI
3402431,POLITICIAN
3402536,REPORTER
3405013,REPORTER 2
3401233,ROXANNE
3405423,SECURITY GUARD
3404222,SETH
3404731,SHOPKEEPER
3402891,STENWICK
3406628,TANK LOUDSPEAKER
3404017,TITAN
3403215,TRUCKER#1
3401097,UBERMAN
3401786,VINNIE
3406371,WAYNE
3406261,WAYNE SCOTT
3401839,WOMAN
