Id,Label
2176078,ATLEY JACKSON
2176342,BUDGY
2183147,BUTZ
2177274,CALITRI
2176857,COOK
2176198,DETECTIVE CASTLEBECK
2176639,DETECTIVE DRYCOFF
2177524,DIGGER
2176127,DONNY
2178464,DONNY ASTRICKY
2178765,DRUNK
2180497,DRYCOFF
2178157,FISHERMAN
2176416,FREB
2176978,GIRL
2177752,GOON
2176194,HAWKINGS
2176832,HELEN RAINES
2181555,JACKER
2178480,JENNY
2180605,JUDGE CROFT
2178311,JUNIE
2176829,KID
2176422,KIP
2176212,MEMPHIS
2176436,MIRROR MAN
2178950,MITCH
2178295,OTTO
2182247,POLICE DISPATCH
2176130,POLICEMAN
2176941,RUBY
2178773,SWAY
2177321,THIEF
2176991,TOBY
2176313,TOM
2176519,TUMBLER
2176708,WAITRESS
2179849,WOMAN
2178591,WORKER
