Id,Label
1009783,AMILYN
1009935,ANDY
1013903,ANGLE - BUFFY
1013304,ANGLE - INSIDE THE CAR
1013977,ANGLE - KIMBERLY
1013849,ANGLE - MERRICK
1010375,ANGLE - PIKE AND BENNY
1014057,ANGLE - THE BIKE
1014897,ANGLE - THE DOOR
1013888,ANGLE - THE FIELD
1011589,ANGLE - THE SUN
1010410,ANGLE - THE TV
1010164,BENNY
1014062,BIKER
1016095,BOY
1009986,BUFFY
1010432,BUFFY'S DAD
1010435,BUFFY'S MOM
1010696,CASSANDRA
1013832,CHEERLEADERS
1009928,COACH
1010783,GARY MURRAY
1009837,GIRL
1010216,GRUELLER
1010227,JEFFREY
1010038,JENNIFER
1010013,KIMBERLY
1009805,LOTHOS
1009840,MAN
1011389,MERRICK
1010416,NEWSCASTER
1009994,NICOLE
1010153,PIKE
1012453,PRIEST
1010546,SAILOR
1013786,TEAM
1013854,TEEN
1013942,VAMPIRE FAN
1010912,WAITRESS
1010328,WALLY
1013217,ZEPH
