Source,Target,Weight
3442057,3441823,1.0
3442759,3441797,1.0
3442759,3441823,2.0
3442236,3441823,1.0
3445303,3441823,1.0
3443068,3443102,1.0
3441797,3443043,1.0
3441797,3441892,1.0
3441823,3443576,1.0
3441823,3443734,1.0
3441823,3446694,1.0
3441823,3443901,1.0
3441823,3443068,1.0
3441823,3441797,3.0
3441823,3442470,1.0
3441823,3442105,1.0
3441823,3441873,1.0
3441823,3443043,17.0
3441823,3442706,1.0
3441823,3441892,1.0
3441823,3446082,3.0
3441823,3443102,1.0
3441823,3441853,2.0
3441823,3442299,1.0
3441905,3441823,1.0
3441905,3441873,1.0
3441905,3441853,1.0
3442390,3441823,1.0
3442226,3442236,1.0
3442226,3441823,1.0
3441873,3441853,1.0
3443043,3446694,1.0
3443043,3445303,2.0
3443043,3443068,1.0
3443043,3445382,3.0
3443043,3443102,1.0
3441776,3441797,1.0
3441776,3441823,1.0
3442153,3441823,1.0
3441892,3442236,1.0
3441892,3442226,1.0
3441892,3442153,1.0
3441892,3442299,1.0
3445382,3445303,1.0
3445382,3441823,6.0
3442386,3441823,1.0
3442386,3442390,1.0
