Id,Label
2634100,ANGELA
2634131,BETSY
2634115,CHARLES
2634962,CLARE
2637837,CREW MEMBER
2635663,DASHIELL
2634221,DEAN COVENTRY
2638697,DRIVER
2633409,ELDERLY WOMAN
2633243,FIRST DRAFT
2633502,GALBRAITH
2634934,GUTTERBUHG
2633295,INDIANA
2634110,JULIA
2637032,KEZURE
2633277,MACGOWAN
2633352,MAN
2634349,MARCUS
2635244,MEPHISTO
2633356,OLD MAN
2633349,OLD WOMAN
2634984,PORTER
2634211,POSTMAN
2634167,PRIESTLY
2634195,REBECCA
2634858,SCRAGGY
2639559,SUN WU KUNG
2634093,TEDDY
2634035,VILLAGER
2634104,VIRGIL
2633360,WOMAN
2633346,YOUNG MAN
