Id,Label
1586083,ANDY
1587473,ANNE
1586109,BAKER
1582546,BONES
1583522,BOUNCER
1584519,BRUCE
1589062,CAPTAIN
1587593,CHUCK
1587570,CHUCK VINCENT
1586391,COP
1586464,COP 1
1586712,COP 2
1586775,COPS
1585824,COUNT
1587047,DELORES
1588272,DENSMORE
1586982,DOG
1582106,DOORS SONG
1584007,DOROTHY
1585910,EDIE
1582034,ENGINEER
1584147,FLASHBACKS
1582392,GIRL
1582531,GIRL 1
1583526,GIRL 2
1587557,GIRLFRIEND
1584679,GIRLS
1585659,GLORIA
1584740,HAIRDRESSER
1586574,HECKLER
1590191,HERE
1587978,HIGH PRIESTESS
1584449,HOLZMAN
1583462,HURRY
1582513,INSTRUCTOR
1582542,JACK
1583582,JERRY
1582070,JIM
1583256,JIM & DOORS
1588573,JIM SONG
1582086,JIM VOICE
1582726,JOHN
1584414,JOURNALIST
1585179,JOURNALIST 1
1585205,JOURNALIST 2
1585248,JOURNALIST 3
1585382,JOURNALIST 4
1589700,JUDGE
1588073,JUDY
1590534,KID
1586771,KIDS
1588078,KIM
1589693,LAWYER
1586659,LIEUTENANT
1583625,MANAGER
1586864,MIKE
1589380,MOB
1582174,MOM
1582003,MORRISON
1582600,NICK
1585938,NICO
1590035,OFFICE BOY
1584594,OMIT
1582769,PAM
1582455,PAMELA
1589055,PASSENGER
1585472,PATRICIA
1584436,PAUL
1585801,PR MAN
1584710,PRODUCER
1586211,PROMOTER
1582501,RAY
1589975,REPORTER 1
1589986,REPORTER 2
1583283,ROBBIE
1590537,ROBIN
1590021,SECRETARY
1584860,SIDDONS
1582178,SONG
1589940,SPEAKER
1588834,STEWARDESS
1582361,STREET
1582521,STUDENT 1
1582537,STUDENT 2
1582493,STUDENTS
1584716,SULLIVAN
1586207,TECHIE
1589560,TEENAGE GIRL
1589295,TEENAGER
1590112,TELEVISION
1585841,TOM
1582528,TRICK
1584773,TV NEWSMAN
1582301,YOU
1582452,YOUNG MAN
