Source,Target,Weight
5247223,5247073,3.0
5247223,5248568,1.0
5247223,5247071,1.0
5247561,5247585,1.0
5247561,5247598,1.0
5247561,5247579,1.0
5247561,5247071,1.0
5251471,5252623,1.0
5251471,5247071,1.0
5251471,5249609,1.0
5247735,5246889,1.0
5247735,5248716,1.0
5247735,5247071,1.0
5249915,5247071,1.0
5247682,5250583,1.0
5247682,5247735,2.0
5247682,5246889,1.0
5247682,5248716,1.0
5247682,5247071,2.0
5247073,5247120,1.0
5252588,5246889,1.0
5247585,5247598,1.0
5252180,5252186,1.0
5248568,5249915,1.0
5248568,5249662,1.0
5248568,5249580,2.0
5248568,5247071,1.0
5248568,5249609,1.0
5249757,5249777,1.0
5249757,5246889,2.0
5248213,5247071,1.0
5246889,5247888,1.0
5246889,5252094,1.0
5246889,5252180,1.0
5246889,5252186,1.0
5246889,5249777,1.0
5246889,5248213,1.0
5246889,5247598,5.0
5246889,5247579,6.0
5246889,5248716,1.0
5246889,5248087,3.0
5246889,5250381,1.0
5246889,5251150,1.0
5246889,5247432,1.0
5246889,5250824,2.0
5246889,5249609,3.0
5246889,5246778,2.0
5246889,5252166,1.0
5249580,5249662,1.0
5247598,5247735,1.0
5247598,5247682,2.0
5247598,5252180,1.0
5247598,5252186,1.0
5247598,5247579,7.0
5247598,5248716,1.0
5247598,5250381,1.0
5247598,5247071,10.0
5247598,5252166,1.0
5247579,5247735,1.0
5247579,5247682,1.0
5247579,5247585,1.0
5247579,5248716,1.0
5247579,5250381,1.0
5247579,5247071,6.0
5253140,5246889,1.0
5253140,5247071,1.0
5248625,5247071,1.0
5247004,5246889,1.0
5247004,5246778,1.0
5252355,5252180,1.0
5249593,5248568,1.0
5248175,5248213,1.0
5248175,5247071,1.0
5250824,5247071,3.0
5246771,5246778,1.0
5247071,5252623,1.0
5247071,5247073,3.0
5247071,5248028,1.0
5247071,5252094,1.0
5247071,5247585,1.0
5247071,5252180,1.0
5247071,5252186,1.0
5247071,5246889,20.0
5247071,5247120,1.0
5247071,5248716,1.0
5247071,5248613,1.0
5247071,5250381,1.0
5247071,5247382,1.0
5247071,5251150,1.0
5247071,5252166,1.0
5249609,5247223,1.0
5249609,5250583,1.0
5249609,5247682,1.0
5249609,5247073,1.0
5249609,5249662,1.0
5249609,5249580,1.0
5249609,5247071,1.0
5252166,5252180,1.0
5252166,5252186,1.0
