Id,Label
2380318,ANCHORMAN
2377039,BETTY
2377362,BETTY FINN
2378076,BIG AMIABLE STUDENT
2377196,BIG CYNIC
2380619,BIGFUN
2377246,BRACES
2377984,BRAD
2377395,CLYDE
2378724,COUNSELOR HYDE
2377085,COURTNEY
2377088,COURTNEY'S FRIEND
2377810,DAD
2377972,DAVID
2377158,DENNIS
2376942,EARL
2379221,FATHER RIPPER
2379068,FRED DEAN
2381611,GRUFF TEACHER
2376865,HEATHER CHANDLER
2376841,HEATHER DUKE
2376820,HEATHER MCNAMARA
2377571,JASON
2377130,KEITH
2378733,KEVIN STAPLES
2376927,KURT
2378795,MALE STUDENT
2377351,MATT
2379938,MILNER
2377798,MOM
2380255,MR KELLY
2378432,MRS CHANDLER
2378737,MRS POPE
2378743,PAULINE
2376975,PETER
2381048,PETER DAWSON
2378720,PRINCIPAL GOWAN
2376935,RAM
2377192,RODNEY
2378966,STEVE
2380432,STUDENTS
2376780,VERONICA
2380293,WHITNEY JAMES
2379535,YEARBOOK GIRL
