Source,Target,Weight
3304736,3305165,1.0
3304736,3296234,1.0
3304736,3303498,1.0
3304736,3296220,1.0
3304736,3297647,1.0
3296234,3305165,1.0
3296234,3304471,1.0
3296234,3305071,1.0
3296234,3300490,5.0
3296234,3301755,3.0
3296234,3301182,3.0
3296234,3301016,1.0
3296234,3304668,1.0
3296234,3297063,6.0
3296234,3296204,10.0
3296234,3299608,1.0
3296234,3301081,1.0
3296234,3299008,2.0
3296234,3296220,26.0
3296234,3297647,5.0
3296234,3300457,2.0
3300490,3305071,1.0
3300490,3304668,1.0
3300490,3296220,4.0
3300490,3300457,1.0
3301688,3296234,2.0
3301688,3301755,1.0
3301182,3301168,3.0
3301182,3296220,2.0
3301182,3301174,3.0
3301000,3296234,1.0
3301000,3301016,1.0
3301000,3296220,1.0
3301016,3296220,1.0
3297063,3304736,1.0
3297063,3303498,1.0
3297063,3299008,1.0
3297063,3297647,5.0
3297063,3298795,1.0
3297063,3297034,1.0
3297063,3297453,1.0
3300402,3296234,2.0
3300402,3300457,1.0
3303483,3303498,1.0
3296204,3300490,1.0
3296204,3297063,2.0
3296204,3302448,1.0
3296204,3296220,11.0
3296204,3296447,4.0
3296204,3298741,1.0
3296204,3297034,1.0
3297554,3296234,2.0
3297554,3296220,1.0
3301168,3296234,1.0
3301186,3296234,2.0
3301186,3301182,2.0
3301186,3301168,2.0
3301186,3296220,2.0
3301186,3301174,3.0
3296220,3305165,1.0
3296220,3305071,1.0
3296220,3304668,1.0
3296220,3297063,4.0
3296220,3299608,1.0
3296220,3301168,2.0
3296220,3301081,1.0
3296220,3299008,2.0
3296220,3296447,4.0
3296220,3297647,7.0
3296220,3298795,1.0
3296220,3298741,2.0
3296220,3297034,1.0
3296447,3296234,4.0
3296447,3297265,1.0
3303335,3296220,1.0
3303335,3303264,1.0
3297647,3300490,1.0
3297647,3303498,1.0
3297647,3302448,1.0
3297647,3296204,6.0
3297647,3298741,1.0
3297647,3297453,1.0
3303264,3296220,2.0
3298752,3296234,1.0
3298752,3297063,1.0
3298752,3296220,1.0
3298752,3298795,1.0
3298752,3298741,1.0
3298795,3296234,1.0
3298741,3296234,1.0
3298741,3297063,1.0
3298741,3298795,1.0
3297034,3296234,1.0
3304538,3305165,1.0
3304538,3304736,1.0
3304538,3296234,1.0
3304538,3296220,2.0
3297453,3296234,1.0
3303853,3296220,1.0
3303676,3296220,1.0
3301174,3296234,3.0
3301174,3301168,3.0
3301174,3296220,2.0
3297265,3296234,1.0
3300457,3305071,1.0
3300457,3296220,4.0
3300457,3304538,1.0
3297991,3296447,1.0
3301655,3296234,1.0
