Source,Target,Weight
3453606,3453584,11.0
3453606,3455029,1.0
3453606,3453593,9.0
3453606,3453568,1.0
3453606,3455560,1.0
3453606,3454179,1.0
3453606,3453560,13.0
3453606,3454089,1.0
3453606,3453547,10.0
3453606,3454699,1.0
3453606,3453579,1.0
3453606,3453563,10.0
3453584,3455029,1.0
3453584,3453568,1.0
3453584,3455560,1.0
3453584,3454179,2.0
3453584,3457956,1.0
3453584,3453560,11.0
3453584,3454089,1.0
3453584,3454590,3.0
3453584,3453547,12.0
3453584,3454699,1.0
3453584,3454301,1.0
3453584,3453579,1.0
3453584,3453563,13.0
3453584,3454008,3.0
3453968,3453606,2.0
3453968,3453584,2.0
3453968,3455029,2.0
3453968,3453593,2.0
3453968,3454179,2.0
3453968,3453560,3.0
3453968,3457291,1.0
3453968,3454590,2.0
3453968,3453853,1.0
3453968,3453547,3.0
3453968,3453563,3.0
3453593,3453584,11.0
3453593,3455029,1.0
3453593,3453568,1.0
3453593,3454179,1.0
3453593,3457956,1.0
3453593,3453560,11.0
3453593,3454590,2.0
3453593,3453547,12.0
3453593,3454699,1.0
3453593,3454301,1.0
3453593,3453579,1.0
3453593,3453563,13.0
3453593,3454008,2.0
3453696,3453606,1.0
3453696,3453584,1.0
3453696,3453708,1.0
3453696,3453560,1.0
3453696,3453547,1.0
3453696,3453563,1.0
3453568,3453968,1.0
3453568,3453646,2.0
3453568,3453708,4.0
3453568,3457599,2.0
3453568,3455683,1.0
3455590,3453606,4.0
3455590,3453584,4.0
3455590,3453593,4.0
3455590,3453560,5.0
3455590,3453547,4.0
3455590,3453563,5.0
3453901,3453606,1.0
3453901,3453584,1.0
3453901,3453968,1.0
3453901,3453593,1.0
3453901,3453568,1.0
3453901,3453708,1.0
3453901,3453560,1.0
3453901,3453547,1.0
3453901,3453579,1.0
3455560,3455590,1.0
3454072,3454107,1.0
3454072,3454179,1.0
3454072,3454089,1.0
3453708,3453606,2.0
3453708,3453584,2.0
3453708,3453968,1.0
3453708,3453593,1.0
3453708,3453646,1.0
3453708,3456023,1.0
3453708,3457599,2.0
3453708,3453560,2.0
3453708,3453690,1.0
3453708,3453547,2.0
3453708,3455683,1.0
3454107,3453568,1.0
3454107,3453708,1.0
3454107,3454089,4.0
3454107,3453690,1.0
3454107,3454055,1.0
3454107,3453579,1.0
3454107,3454067,1.0
3454179,3453568,3.0
3454179,3453646,1.0
3454179,3453708,3.0
3454179,3454107,5.0
3454179,3454089,4.0
3454179,3453690,1.0
3454179,3454055,1.0
3454179,3453579,3.0
3454179,3455683,1.0
3457956,3454590,1.0
3457956,3453563,1.0
3457997,3453606,1.0
3457997,3453547,1.0
3456017,3453708,1.0
3456017,3456023,1.0
3453560,3455029,1.0
3453560,3453568,2.0
3453560,3455560,1.0
3453560,3454179,2.0
3453560,3457956,1.0
3453560,3454089,1.0
3453560,3454590,4.0
3453560,3453547,13.0
3453560,3454699,1.0
3453560,3453579,2.0
3453560,3454008,3.0
3454089,3455590,1.0
3454089,3455560,1.0
3454089,3453708,1.0
3454089,3453690,1.0
3453690,3453606,1.0
3453690,3453584,1.0
3453690,3453696,1.0
3453690,3453560,1.0
3453690,3453547,1.0
3453690,3453563,1.0
3457291,3454008,1.0
3454590,3453606,2.0
3454590,3453547,2.0
3454590,3454699,1.0
3454590,3454008,2.0
3453853,3453606,1.0
3453853,3453584,1.0
3453853,3453593,1.0
3453853,3453568,1.0
3453853,3453901,1.0
3453853,3453708,1.0
3453853,3454179,1.0
3453853,3453560,1.0
3453853,3453547,1.0
3453853,3453579,1.0
3453853,3453563,1.0
3454055,3454072,1.0
3454055,3454089,2.0
3453547,3455029,1.0
3453547,3453568,2.0
3453547,3455560,1.0
3453547,3454179,1.0
3453547,3454089,1.0
3453547,3454699,1.0
3453547,3453579,2.0
3453547,3454008,2.0
3454301,3453606,1.0
3454301,3454179,1.0
3454301,3453560,1.0
3454301,3453547,1.0
3453579,3453968,1.0
3453579,3453568,7.0
3453579,3453646,2.0
3453579,3453708,4.0
3453579,3457599,2.0
3453579,3455683,1.0
3455817,3453606,1.0
3455817,3453584,1.0
3455817,3453593,1.0
3455817,3455590,2.0
3455817,3453560,2.0
3455817,3453547,1.0
3455817,3453563,2.0
3453563,3455029,1.0
3453563,3453568,2.0
3453563,3453901,1.0
3453563,3455560,1.0
3453563,3453708,1.0
3453563,3454179,2.0
3453563,3453560,14.0
3453563,3454089,1.0
3453563,3454590,3.0
3453563,3453547,12.0
3453563,3454699,1.0
3453563,3454301,1.0
3453563,3453579,2.0
3454067,3454072,1.0
3454067,3454179,2.0
3454067,3454089,2.0
3454067,3454055,3.0
3454008,3453606,2.0
3454008,3455029,2.0
3454008,3453968,6.0
3454008,3454179,2.0
3454008,3453853,1.0
3454008,3453563,2.0
