Id,Label
4384365,ANOTHER COP
4381990,BEARDSLEY
4382036,BLEEKER
4381551,CALIFORNIA
4379610,CAPTAIN
4379867,CHRIS
4383309,CLERK
4382804,COP
4383787,CRAZED MAN
4382553,DARIO
4378646,DAVIS
4379515,DETECTIVE
4383760,FAT MAN
4381540,FEMALE COP
4378340,FIRST THUG
4381377,FORENSIC
4380288,JOHN
4383089,JOHN DOE
4378202,MAN
4378337,MILLS
4385849,MOVER
4381116,MRS GOLD
4382322,NUN
4382131,OFFICER
4379260,OLD MAN
4378713,PHOTOGRAPHER
4384756,PILOT
4383732,POLICEMAN
4380277,PREACHER
4379318,SANTIAGO
4383011,SARA
4383000,SARAH
4383790,SECOND ATTENDANT
4378358,SECOND THUG
4384333,SERGEANT
4382986,SKETCH ARTIST
4378212,SOMERSET
4382276,STONE
4379120,STRANGE MAN
4384528,SWARR
4380000,TALBOT
4378423,TAYLOR
4381428,TECHNICIAN
4379041,TRACY
4384348,UNIFORMED COP
4383688,WILD BILL
4380045,WILLIAM
4379030,WOMAN
4379758,WORKMAN
