Source,Target,Weight
2282612,2282649,1.0
2282612,2282648,1.0
2282612,2282492,1.0
2282429,2284125,2.0
2282429,2283806,1.0
2282429,2282807,1.0
2282429,2282492,1.0
2282429,2282914,1.0
2284125,2283496,1.0
2283831,2284125,1.0
2283831,2282496,1.0
2283831,2283699,1.0
2283831,2283872,1.0
2283831,2282921,1.0
2283831,2283577,1.0
2283831,2283496,1.0
2283831,2283855,1.0
2283717,2283728,1.0
2283717,2283725,1.0
2283728,2283725,2.0
2283961,2283970,1.0
2284826,2283496,1.0
2282974,2283717,1.0
2282974,2283728,1.0
2282974,2283028,2.0
2282974,2282921,2.0
2282974,2283899,1.0
2282974,2282995,1.0
2282974,2283496,1.0
2282974,2283725,1.0
2283159,2282974,1.0
2283159,2282496,1.0
2282565,2282612,1.0
2282565,2282649,1.0
2282565,2282648,1.0
2282565,2282492,1.0
2282565,2282581,1.0
2285117,2282807,1.0
2285117,2282995,1.0
2285117,2282914,1.0
2282496,2282612,1.0
2282496,2282429,1.0
2282496,2284125,1.0
2282496,2283717,1.0
2282496,2283728,3.0
2282496,2282974,8.0
2282496,2282565,1.0
2282496,2283028,2.0
2282496,2282649,1.0
2282496,2283699,5.0
2282496,2285548,1.0
2282496,2282823,1.0
2282496,2284430,1.0
2282496,2282648,1.0
2282496,2282492,3.0
2282496,2283725,4.0
2282496,2282581,1.0
2282649,2282492,1.0
2283970,2283496,1.0
2284887,2283699,1.0
2283699,2282429,1.0
2283699,2284125,1.0
2283699,2283717,1.0
2283699,2283728,1.0
2283699,2284826,1.0
2283699,2282974,4.0
2283699,2283872,1.0
2283699,2282921,1.0
2283699,2283577,1.0
2283699,2283899,1.0
2283699,2282492,1.0
2283699,2283725,2.0
2283699,2286411,1.0
2282756,2282496,2.0
2282756,2282823,1.0
2282756,2282807,1.0
2285548,2282807,1.0
2283492,2282649,1.0
2283492,2283970,1.0
2283492,2283899,1.0
2283492,2282648,1.0
2283492,2282995,1.0
2283492,2282401,1.0
2284448,2282921,1.0
2282921,2282429,1.0
2282921,2283806,1.0
2282921,2282496,2.0
2282921,2283872,1.0
2283577,2282429,1.0
2283577,2283806,1.0
2283577,2283872,1.0
2283577,2282921,2.0
2282807,2284125,1.0
2282807,2283728,2.0
2282807,2282974,5.0
2282807,2283159,1.0
2282807,2283028,2.0
2282807,2282496,10.0
2282807,2283699,2.0
2282807,2282823,1.0
2282807,2282921,1.0
2282807,2282492,1.0
2282807,2283654,5.0
2282807,2282914,5.0
2282807,2283496,1.0
2282807,2283725,3.0
2282807,2282884,1.0
2282739,2282496,1.0
2282739,2282921,1.0
2282739,2282914,1.0
2284430,2282974,1.0
2283899,2283961,1.0
2283899,2283970,2.0
2283899,2284076,1.0
2283899,2283955,2.0
2282648,2282649,2.0
2282648,2282492,1.0
2282492,2284125,1.0
2282492,2282974,1.0
2282492,2283496,1.0
2283654,2283717,1.0
2283654,2283728,1.0
2283654,2282974,5.0
2283654,2283028,1.0
2283654,2282496,8.0
2283654,2283699,2.0
2283654,2284430,1.0
2283654,2283725,2.0
2282515,2282612,1.0
2282515,2282565,1.0
2282515,2282496,1.0
2282515,2282649,1.0
2282515,2282648,1.0
2282515,2282492,1.0
2282515,2282581,1.0
2282995,2283028,1.0
2282995,2282496,1.0
2282995,2282807,2.0
2282995,2282914,2.0
2282914,2284125,1.0
2282914,2282974,4.0
2282914,2283028,2.0
2282914,2282496,6.0
2282914,2282921,3.0
2282914,2284430,1.0
2282914,2283654,5.0
2283496,2283961,1.0
2283496,2282496,3.0
2283496,2282649,1.0
2283496,2283699,4.0
2283496,2283492,3.0
2283496,2283899,5.0
2283496,2282648,1.0
2283496,2282995,1.0
2283496,2284076,1.0
2283496,2284012,1.0
2283496,2283955,2.0
2283496,2282401,1.0
2283855,2282974,1.0
2283855,2283699,1.0
2283855,2283872,1.0
2283855,2282921,1.0
2283855,2283577,1.0
2283855,2286411,1.0
2282405,2282429,1.0
2286411,2282974,1.0
2286505,2283699,1.0
2286505,2283496,1.0
2283996,2283899,1.0
2283996,2283496,1.0
2283996,2284076,1.0
2283996,2284012,1.0
2284012,2283899,1.0
2284012,2284076,1.0
2282884,2282974,1.0
2282884,2283159,1.0
2282884,2282496,1.0
2282581,2282612,1.0
2282581,2282649,1.0
2282581,2282648,1.0
2282581,2282492,1.0
2284445,2284448,1.0
2284445,2282921,1.0
2283955,2283961,1.0
2283955,2283970,1.0
2282401,2282429,1.0
2282401,2282974,1.0
2282401,2282649,1.0
2282401,2282648,1.0
2282401,2282405,1.0
