Id,Label
4243771,ADRIAN
4244585,ANDY
4243436,ANNOUNCER
4244610,APOLLO
4248555,BENNY
4243949,BODYGUARD
4247561,BOY
4247613,CAMERAMAN
4244754,CHIPPED TOOTH
4245738,CLEANER
4244607,COMMENTATOR
4249079,COMMENTATOR #1
4249095,COMMENTATOR #2
4243383,CORNERMAN
4243775,CUSTOMER
4244359,DIPPER
4249605,DOCTOR
4243406,FAN
4243622,FATS
4244124,FIGHTER
4243460,FIGHTER #1
4243465,FIGHTER #2
4249255,FRAZIER
4243931,GAZZO
4245051,JERGENS
4247344,JOSE
4245047,LAWYER
4243592,MAFIA #1
4244813,MARIE
4248597,MAYOR
4244176,MICKEY
4244108,MIKE
4243864,OWNER
4244456,PAULIE
4243485,PROMOTER
4249327,REFEREE
4247599,REPORTER
4246485,REPORTER #1
4246509,REPORTER #2
4246521,REPORTER #3
4243388,ROCKY
4246359,SECRETARY
4247616,SOUND MAN
4244363,TRAINER
4243517,WOMAN
4244789,YOUNG MAN #2
