Id,Label
4237698,ACCOUNTANT
4236344,ARCHY
4237505,BANDY
4240139,BARMAN
4236724,BERTIE
4240495,BOUNCER
4240802,CHECHNYAN 1
4240823,CHECHNYAN 2
4236820,COOKIE
4236196,COUNCILOR
4237561,DANNY
4236805,DOLLY
4238815,DROWNED SLOANE
4236794,FRED THE HEAD
4238039,GARY
4236798,HANDSOME BOB
4237165,JACKIE
4241554,JOHNNY
4238989,JOHNNY STORY
4236169,LAWYER TYPE
4236240,LENNY COLE
4238205,MALCOLM
4237004,MICKEY
4236224,MUMBLES
4241936,NURSE
4236161,ONE TWO
4236099,OTHER SLICK ESTATE AGENT
4238993,PETE
4236999,ROCKER
4236065,ROCKNROLLA
4237045,ROMAN
4239222,SECRETARY
4236090,SLICK ESTATE AGENT
4236676,STELLA
4238061,TANK
4236681,TAX MAN
4240462,THRU THRU
4239688,TOM
4236427,URI
4236657,VICTOR
