Source,Target,Weight
4594596,4591729,1.0
4594596,4594603,1.0
4593873,4591729,1.0
4593873,4593172,1.0
4593873,4594060,1.0
4593873,4592062,1.0
4597348,4592062,1.0
4594913,4591729,1.0
4594913,4592169,1.0
4594808,4594855,1.0
4594808,4594842,1.0
4594808,4592062,1.0
4592236,4591799,1.0
4592236,4591907,2.0
4592236,4591721,1.0
4591799,4591907,5.0
4591799,4591997,2.0
4591799,4592012,2.0
4595668,4591729,1.0
4595668,4593844,1.0
4595668,4594060,1.0
4595668,4592062,1.0
4596562,4591729,1.0
4592824,4591721,1.0
4592824,4592829,2.0
4597412,4591729,2.0
4594842,4594855,1.0
4591907,4591997,3.0
4591907,4591721,2.0
4591907,4592012,2.0
4591997,4592012,1.0
4591729,4594855,1.0
4591729,4596164,1.0
4591729,4594808,1.0
4591729,4591799,4.0
4591729,4594842,1.0
4591729,4593268,2.0
4591729,4591907,6.0
4591729,4591997,2.0
4591729,4592178,1.0
4591729,4596113,1.0
4591729,4593844,1.0
4591729,4592201,1.0
4591729,4594603,1.0
4591729,4591721,20.0
4591729,4594060,1.0
4591729,4592062,15.0
4591729,4592102,2.0
4591729,4592012,1.0
4596113,4597412,1.0
4596113,4592062,1.0
4592937,4591729,1.0
4592937,4592201,1.0
4593172,4596164,1.0
4593172,4595668,1.0
4593172,4597412,1.0
4593172,4591729,12.0
4593172,4596113,1.0
4593172,4593844,1.0
4593172,4594060,1.0
4593172,4592062,7.0
4593172,4592102,1.0
4593844,4593873,1.0
4593844,4594060,2.0
4593844,4592062,2.0
4592490,4591729,1.0
4592490,4596113,1.0
4592490,4592582,1.0
4596534,4596562,1.0
4596534,4591729,1.0
4592582,4591729,1.0
4592582,4592937,1.0
4592582,4592201,1.0
4592582,4592062,1.0
4593297,4593268,1.0
4593297,4591721,1.0
4596627,4591729,1.0
4592441,4592490,1.0
4591721,4593268,3.0
4591721,4591997,1.0
4594060,4592062,2.0
4592062,4594855,1.0
4592062,4594842,1.0
4592062,4592178,1.0
4592062,4592937,1.0
4592062,4592490,2.0
4592062,4592201,1.0
4592062,4592441,1.0
4596439,4591729,1.0
4592169,4591729,4.0
4592169,4592178,1.0
4592169,4592937,1.0
4592169,4592201,1.0
4592169,4592582,1.0
4592169,4592062,2.0
