Source,Target,Weight
5523879,5524717,1.0
5523879,5524007,1.0
5523879,5523945,1.0
5523879,5524118,1.0
5523879,5524712,4.0
5523879,5523990,1.0
5523879,5524179,1.0
5523879,5524091,1.0
5523879,5524238,1.0
5523879,5524582,1.0
5523879,5524709,1.0
5523879,5525413,1.0
5523879,5525346,2.0
5523879,5523959,1.0
5523879,5523782,3.0
5523879,5524313,3.0
5523879,5523691,1.0
5523879,5523624,1.0
5523879,5523901,1.0
5523879,5526113,1.0
5523879,5525442,1.0
5524717,5524582,1.0
5524717,5523662,1.0
5524007,5524118,1.0
5524007,5524088,1.0
5524007,5524179,1.0
5524007,5524091,1.0
5524007,5524238,1.0
5524007,5524132,1.0
5523945,5524007,1.0
5523945,5524118,1.0
5523945,5523990,1.0
5523945,5524088,1.0
5523945,5524179,1.0
5523945,5524091,1.0
5523945,5524238,1.0
5523945,5523959,1.0
5523945,5524132,1.0
5524118,5527731,1.0
5524118,5524179,1.0
5524118,5524238,1.0
5524118,5524132,1.0
5524712,5524717,1.0
5524712,5524582,1.0
5524712,5524313,2.0
5524712,5524132,1.0
5524712,5525337,1.0
5524712,5525862,1.0
5527731,5525346,1.0
5527731,5525337,1.0
5523990,5524007,1.0
5523990,5524118,1.0
5523990,5524088,1.0
5523990,5524179,1.0
5523990,5524091,1.0
5523990,5524238,1.0
5523990,5524132,1.0
5524088,5523879,7.0
5524088,5524118,2.0
5524088,5524712,4.0
5524088,5527731,2.0
5524088,5524091,1.0
5524088,5524238,1.0
5524088,5524582,1.0
5524088,5528634,1.0
5524088,5523707,2.0
5524088,5528118,1.0
5524088,5525413,1.0
5524088,5525346,3.0
5524088,5527600,1.0
5524088,5523662,11.0
5524088,5524488,1.0
5524088,5523782,5.0
5524088,5524313,3.0
5524088,5528148,1.0
5524088,5524132,4.0
5524088,5525337,2.0
5524088,5525862,1.0
5524088,5525442,1.0
5526883,5523879,1.0
5526883,5524088,2.0
5526883,5523787,2.0
5526883,5523782,1.0
5524179,5524088,3.0
5524179,5524238,1.0
5524179,5523662,1.0
5523613,5523626,1.0
5523613,5523624,1.0
5524091,5524118,1.0
5524091,5524179,1.0
5524091,5524238,1.0
5524091,5524132,1.0
5524566,5523662,1.0
5524582,5523782,1.0
5524582,5524313,1.0
5523787,5523879,2.0
5523787,5524712,1.0
5523787,5524088,6.0
5523787,5523707,1.0
5523787,5525346,1.0
5523787,5527600,1.0
5523787,5523662,7.0
5523787,5523782,3.0
5523787,5524132,1.0
5524709,5524717,1.0
5524709,5524712,1.0
5524709,5524582,1.0
5524709,5523662,1.0
5526218,5523662,1.0
5526218,5523691,1.0
5526218,5526113,1.0
5523707,5523879,1.0
5523707,5528118,1.0
5523707,5527600,1.0
5523707,5523662,2.0
5523707,5523782,1.0
5523707,5528148,1.0
5528388,5528354,1.0
5525645,5523879,1.0
5528118,5523662,1.0
5528118,5528148,1.0
5525413,5525442,1.0
5525346,5524712,1.0
5525346,5525413,1.0
5525346,5524132,2.0
5525346,5525337,2.0
5525346,5525862,1.0
5525346,5525442,1.0
5527961,5524313,1.0
5524575,5523879,1.0
5524575,5524088,1.0
5524575,5524582,1.0
5524575,5525645,1.0
5524575,5523662,1.0
5524575,5523782,1.0
5523959,5524007,1.0
5523959,5524118,1.0
5523959,5523990,1.0
5523959,5524088,1.0
5523959,5524179,1.0
5523959,5524091,1.0
5523959,5524238,1.0
5523959,5524132,1.0
5523662,5523879,6.0
5523662,5524007,1.0
5523662,5523945,1.0
5523662,5524118,1.0
5523662,5524712,2.0
5523662,5523990,1.0
5523662,5524091,1.0
5523662,5524238,1.0
5523662,5524582,2.0
5523662,5525346,1.0
5523662,5527600,1.0
5523662,5523959,1.0
5523662,5528148,1.0
5523662,5524132,2.0
5523662,5523901,1.0
5523662,5523702,1.0
5523782,5524007,1.0
5523782,5523945,1.0
5523782,5524118,2.0
5523782,5527731,1.0
5523782,5523990,1.0
5523782,5524179,1.0
5523782,5524091,1.0
5523782,5524238,1.0
5523782,5523959,1.0
5523782,5523662,5.0
5523782,5523691,1.0
5523782,5523624,1.0
5523782,5524132,1.0
5523782,5523901,1.0
5523782,5526113,1.0
5524313,5524179,1.0
5524313,5523787,2.0
5524313,5525413,1.0
5524313,5525346,4.0
5524313,5523662,5.0
5524313,5524132,1.0
5524313,5526017,1.0
5524313,5525337,2.0
5524313,5525442,1.0
5528354,5524313,1.0
5528354,5526017,1.0
5523691,5524088,1.0
5523691,5523787,2.0
5523691,5523707,1.0
5523691,5523662,3.0
5523691,5523702,1.0
5523691,5525862,1.0
5523624,5524088,1.0
5523624,5523626,1.0
5523624,5523662,1.0
5523624,5523691,1.0
5523624,5526113,1.0
5524132,5523879,1.0
5524132,5524179,1.0
5524132,5524238,1.0
5524132,5525413,1.0
5524132,5525442,1.0
5523901,5524007,1.0
5523901,5523945,1.0
5523901,5524118,1.0
5523901,5523990,1.0
5523901,5524088,1.0
5523901,5524179,1.0
5523901,5524091,1.0
5523901,5524238,1.0
5523901,5523959,1.0
5523901,5524132,1.0
5523702,5523707,1.0
5526113,5524088,1.0
5526113,5523662,2.0
5526113,5523691,2.0
5526017,5523879,1.0
5526017,5524712,1.0
5525337,5523879,1.0
5525337,5525413,1.0
5525337,5524132,2.0
5525337,5525442,1.0
5525862,5523787,1.0
5525862,5523662,1.0
5525862,5524313,1.0
5525862,5524132,1.0
5525862,5525337,1.0
5528079,5524088,1.0
5528079,5523707,1.0
5528079,5528118,1.0
5528079,5523662,1.0
5528079,5528148,1.0
