Id,Label
440657,ACCOUNTANT
441793,AGENT
446875,AUSTRALIAN
440797,CAPTAIN
444473,CATHY
440627,CHARLIE
441454,CHEF
441358,CHIEF
440947,CIVILIAN
441462,CLEAN
447133,COLBY
441006,COLONEL
445413,FRENCHMAN
445475,GASTON
441947,GUARD
442382,GUNNER
441926,KILGORE
441202,KURTZ
448349,KURTZ'S WIFE
441465,LANCE
440631,LAWYER
442674,LIEUTENANT
444435,LYNDA
441039,MAJOR
447125,MAN
442272,MIKE
446932,MOONBY
444520,NIGHT
444750,OTHER SOLDIER
442406,OTHERS
445465,PHILIPPE
442454,PILOT
444778,ROACH
445827,ROXANNE
441628,SERGEANT
442793,SOLDIER
444763,SPOTTER
444193,TERRI
442347,TOM
440705,WILLARD
