Id,Label
571943,ANDY
572767,BLACK WOMAN
577002,BOY
572000,BURNETT
577640,BURNETT KIDS
577322,BUYER
573234,CASPER
573909,CHET
572013,DESK MANAGER
572403,DICK
572866,DISPATCHER
574095,DORIS
573109,EDDIE
574329,ELLIOT
572163,FERGUSON
571933,FOUCHET
572460,FRANCINE
576230,HENCHMAN
572506,HOWARD
572320,JILL
576316,JOJO
573026,JULIE
575892,KIDS
572993,LOIS
571998,LOWREY
576350,LOWREY BURNETT
572712,MAX
574622,MEGAN
576648,NEWS ANCHOR
572322,QUINCY
572485,RUIZ
572481,SANCHEZ
572539,SINCLAIR
572290,THERESA
576454,TOWNE
574346,WALLY
575056,WOMAN
574046,YVETTE
