Id,Label
3767873,AGENT MOLLY STARR
3764732,ANOTHER BEAUTIFUL WOMAN
3762246,BASHER
3761272,BENEDICT
3765095,BUTLER
3766054,CAPTAIN GIORDANO
3765700,CARABINIERI OFFICER
3767993,CLINT
3761116,CUSTOMER
3761245,DANNY
3764320,DAVENPECK
3764021,DINNER JACKET
3765085,EDMUND
3765080,EDMUNDS
3762477,EVELYN
3761541,FELIX
3762089,FLIGHT ATTENDANT
3761629,FRANK
3761487,GUY
3764687,HESS
3763509,ISABEL
3764666,ISABEL'S BOSS
3761946,KLM AGENT
3761805,LINUS
3761667,LIVINGSTON
3768585,MONICA
3766955,MUSEUM DIRECTOR
3764317,ONDERDONK
3761128,OWNER
3763665,PAM
3763606,PAUL
3766847,PRESS
3761325,REUBEN
3761524,RUSTY
3761718,SAUL
3766037,SUBORDINATE OFFICER
3761144,TESS
3767438,TOPHER
3764855,TOULOUR
3761403,TURK
3761406,VIRGIL
3761734,WAITER
