Id,Label
3244896,ADELE
3246330,ALEX
3245921,BRETT
3245119,CARL
3246342,CHARLIE
3245870,CLYDE
3248644,CONDUCTOR
3246937,DALEY
3242502,DOORMAN
3248739,DOYLE
3244506,ELDERLY WOMAN
3243921,ELDRIDGE
3245044,ERNIE
3249428,FIRST REPORTER
3246560,FITTS
3247474,GREGORY
3243653,HARRY
3243038,JERRY
3245097,KATIE
3243649,LARDNER
3242719,LEO
3242674,LOUISE
3244155,LUKE
3243588,MABEL
3242695,MAN
3244549,MRS TERWILLIGER
3242539,NEWSREEL ANNOUNCER
3243369,OLD MAN
3244573,OLD TIM
3242599,PETE
3242458,PETE'S NARRATION
3242631,RAY
3248297,REPORTER
3242594,SANDRA
3245901,SAUNDERS
3249432,SECOND REPORTER
3245879,SECRETARY
3245227,SPENCER
3243444,STANTON
3245794,SUPER
3248442,THE MAN
3243434,THE TOWN
3249439,THIRD REPORTER
3246887,VERA
3243430,WELCOME TO
3245090,WOMAN
3246958,WYATT
