Source,Target,Weight
1121978,1124081,1.0
1121978,1123660,1.0
1121978,1116318,8.0
1121978,1117364,1.0
1116309,1121978,2.0
1116309,1117457,1.0
1116309,1116284,3.0
1116309,1116774,1.0
1116309,1116314,1.0
1116309,1116439,2.0
1116309,1117789,1.0
1116309,1117364,2.0
1117536,1116284,2.0
1117536,1116318,3.0
1117536,1117789,1.0
1117536,1119593,1.0
1124081,1116309,1.0
1124081,1116324,1.0
1116284,1121978,2.0
1116284,1119362,6.0
1116284,1118285,1.0
1116284,1117364,2.0
1119407,1116309,1.0
1119407,1116284,1.0
1119362,1121978,1.0
1119362,1116309,3.0
1119362,1119973,1.0
1119362,1119407,1.0
1119362,1118285,2.0
1119362,1116314,1.0
1119362,1120353,1.0
1119362,1116318,10.0
1119362,1117789,3.0
1119362,1117364,2.0
1119362,1116324,2.0
1118141,1118285,1.0
1118141,1116439,1.0
1118141,1116318,1.0
1118141,1118173,1.0
1118141,1116324,1.0
1118285,1116309,1.0
1118285,1116314,1.0
1118285,1116318,2.0
1116774,1121978,2.0
1116774,1116284,1.0
1116774,1119362,1.0
1116774,1116318,4.0
1123557,1121978,1.0
1116314,1116284,2.0
1116314,1123125,1.0
1116314,1116324,2.0
1116427,1116284,1.0
1116427,1116439,1.0
1116427,1116324,1.0
1116439,1116284,1.0
1116439,1118285,2.0
1116439,1116318,8.0
1116439,1117789,1.0
1116439,1118173,1.0
1116439,1116324,2.0
1116318,1116309,6.0
1116318,1117457,1.0
1116318,1124081,1.0
1116318,1116284,13.0
1116318,1119407,2.0
1116318,1116314,4.0
1116318,1116427,1.0
1116318,1124459,1.0
1116318,1124493,1.0
1116318,1123125,1.0
1116318,1119593,1.0
1116318,1118173,1.0
1117789,1116284,2.0
1117789,1118285,1.0
1117789,1116314,1.0
1117789,1116318,2.0
1117789,1117364,1.0
1116334,1116309,1.0
1116334,1117457,1.0
1116334,1116284,3.0
1116334,1116314,2.0
1116334,1116427,1.0
1116334,1116439,1.0
1116334,1116318,5.0
1116334,1117364,1.0
1116334,1123125,1.0
1116334,1116324,2.0
1117364,1117457,1.0
1117364,1118285,3.0
1117364,1116314,2.0
1117364,1116439,1.0
1117364,1116318,3.0
1117364,1116324,3.0
1123125,1116284,1.0
1119829,1116318,1.0
1123636,1121978,1.0
1123636,1123660,1.0
1118173,1118285,1.0
1118173,1116324,1.0
1116324,1121978,1.0
1116324,1116309,2.0
1116324,1117457,1.0
1116324,1116284,1.0
1116324,1118285,2.0
1116324,1116774,1.0
1116324,1116318,9.0
1116324,1117789,1.0
1118848,1116427,1.0
