Source,Target,Weight
5155783,5155833,1.0
5155783,5154385,1.0
5155783,5152626,1.0
5155566,5155570,2.0
5155566,5155668,1.0
5155566,5155656,1.0
5155566,5154385,1.0
5155566,5152626,1.0
5155570,5155668,1.0
5155570,5155656,1.0
5155570,5154385,1.0
5155570,5152626,1.0
5155656,5155668,1.0
5155573,5155566,1.0
5155573,5155570,1.0
5155573,5155668,1.0
5155573,5155656,1.0
5155573,5154385,1.0
5155573,5152626,1.0
5152583,5155201,1.0
5152583,5152982,5.0
5152583,5153639,1.0
5152583,5152829,4.0
5152583,5153024,1.0
5152583,5153082,1.0
5152583,5155198,1.0
5152583,5154750,1.0
5152583,5152861,3.0
5152583,5154731,1.0
5152982,5152829,4.0
5152982,5153024,1.0
5152982,5152817,5.0
5152982,5153082,1.0
5152982,5152953,8.0
5152982,5154295,1.0
5152982,5152849,3.0
5152982,5154385,1.0
5152982,5152861,6.0
5152982,5152626,6.0
5153730,5155783,1.0
5153730,5155566,1.0
5153730,5155570,1.0
5153730,5155668,1.0
5153730,5155656,1.0
5153730,5155573,1.0
5153730,5152583,4.0
5153730,5155201,2.0
5153730,5152982,3.0
5153730,5156420,1.0
5153730,5156465,1.0
5153730,5154425,1.0
5153730,5156518,1.0
5153730,5156440,1.0
5153730,5152817,4.0
5153730,5152734,4.0
5153730,5154750,1.0
5153730,5152953,2.0
5153730,5154295,1.0
5153730,5152849,2.0
5153730,5152861,3.0
5153730,5154731,1.0
5153730,5156446,1.0
5153730,5156480,1.0
5153730,5152626,18.0
5153631,5152583,1.0
5153631,5152982,1.0
5153631,5153730,1.0
5153631,5153639,1.0
5153631,5152829,1.0
5153631,5152734,1.0
5153631,5152861,1.0
5153639,5152982,1.0
5153639,5153730,1.0
5153639,5152829,1.0
5153639,5152734,1.0
5153639,5152861,1.0
5152829,5153730,4.0
5152829,5154425,1.0
5152829,5153024,1.0
5152829,5152817,8.0
5152829,5153082,1.0
5152829,5152626,7.0
5155833,5153730,2.0
5155833,5156591,1.0
5155833,5154385,1.0
5155833,5152626,3.0
5156420,5156465,1.0
5156420,5156518,1.0
5156420,5156440,1.0
5156420,5156446,1.0
5156420,5156480,1.0
5156465,5156518,1.0
5156465,5156480,1.0
5154425,5152982,1.0
5154425,5152953,2.0
5154425,5152861,2.0
5154425,5154731,1.0
5156440,5156465,1.0
5156440,5156518,1.0
5156440,5156446,1.0
5156440,5156480,1.0
5153024,5153082,1.0
5152817,5152583,4.0
5152817,5153631,1.0
5152817,5153639,1.0
5152817,5154425,1.0
5152817,5153024,1.0
5152817,5153082,1.0
5152817,5154295,1.0
5152817,5154385,1.0
5152817,5152626,13.0
5152734,5152583,9.0
5152734,5155201,1.0
5152734,5152982,4.0
5152734,5152829,3.0
5152734,5152817,3.0
5152734,5155198,1.0
5152734,5154750,1.0
5152734,5152953,2.0
5152734,5152861,2.0
5152734,5154731,1.0
5152734,5152626,4.0
5155198,5155201,2.0
5155198,5153730,1.0
5155198,5152626,1.0
5154750,5152982,1.0
5154750,5152829,1.0
5154750,5152817,1.0
5154750,5152849,1.0
5152953,5152583,3.0
5152953,5153631,1.0
5152953,5153639,1.0
5152953,5152829,6.0
5152953,5153024,1.0
5152953,5152817,10.0
5152953,5153082,1.0
5152953,5154750,1.0
5152953,5154295,1.0
5152953,5152849,4.0
5152953,5154385,1.0
5152953,5152861,6.0
5152953,5152626,6.0
5154295,5152829,1.0
5154295,5154425,1.0
5154295,5154385,1.0
5154295,5152861,1.0
5155367,5153730,2.0
5152849,5152583,3.0
5152849,5153631,1.0
5152849,5153639,1.0
5152849,5152829,5.0
5152849,5153024,1.0
5152849,5152817,5.0
5152849,5153082,1.0
5152849,5152734,2.0
5152849,5152626,4.0
5154385,5155668,1.0
5154385,5155656,1.0
5154385,5153730,4.0
5154385,5152829,2.0
5154385,5154425,1.0
5154385,5152861,1.0
5154385,5152626,5.0
5156187,5153730,1.0
5156187,5154385,1.0
5152861,5152829,3.0
5152861,5153024,1.0
5152861,5152817,5.0
5152861,5153082,1.0
5152861,5154750,1.0
5152861,5152849,3.0
5152861,5152626,9.0
5156408,5153730,1.0
5156408,5156420,1.0
5156408,5156465,1.0
5156408,5156518,1.0
5156408,5156440,1.0
5156408,5156446,1.0
5156408,5156480,1.0
5154731,5152982,2.0
5154731,5152829,1.0
5154731,5152817,2.0
5154731,5154750,1.0
5154731,5152953,3.0
5154731,5152849,1.0
5154731,5152861,3.0
5154731,5152626,1.0
5156446,5156465,1.0
5156446,5156518,1.0
5156446,5156480,1.0
5156480,5156518,1.0
5152626,5155668,1.0
5152626,5155656,1.0
5152626,5152583,4.0
5152626,5155201,2.0
5152626,5153631,1.0
5152626,5153639,1.0
5152626,5154425,1.0
5152626,5153024,1.0
5152626,5153082,1.0
5152626,5154750,1.0
5152626,5154295,1.0
5152626,5156187,1.0
5153351,5152861,1.0
