Source,Target,Weight
2848299,2846870,1.0
2848299,2846062,1.0
2848299,2846274,1.0
2846438,2846656,1.0
2846438,2846660,1.0
2846438,2846062,5.0
2846438,2846274,1.0
2847237,2846438,2.0
2846870,2846062,3.0
2846870,2846274,2.0
2846870,2846793,1.0
2847635,2846062,1.0
2847635,2846793,2.0
2847635,2847618,1.0
2847635,2847574,2.0
2846656,2846660,1.0
2846062,2850913,1.0
2846062,2847237,3.0
2846062,2846656,1.0
2846062,2846660,1.0
2846062,2846274,7.0
2846062,2846793,5.0
2846062,2846147,1.0
2846062,2846908,1.0
2846062,2846171,1.0
2846062,2847574,6.0
2846062,2848213,1.0
2846062,2849379,1.0
2846062,2849383,1.0
2848072,2846062,1.0
2848072,2847618,1.0
2848072,2847574,1.0
2846274,2847574,1.0
2846274,2849379,1.0
2846274,2849383,1.0
2846793,2846274,1.0
2846793,2847618,1.0
2846793,2847574,3.0
2847618,2846062,12.0
2847618,2847574,5.0
2850934,2846870,1.0
2850934,2847574,1.0
2846962,2846062,1.0
2846147,2846171,1.0
2846562,2846062,1.0
2846562,2846274,1.0
2848296,2848299,1.0
2848296,2846870,1.0
2848296,2846062,1.0
2848296,2846274,1.0
2847574,2846870,1.0
2848213,2850913,1.0
2848213,2846438,1.0
2846095,2846062,1.0
2849379,2849383,1.0
