Id,Label
1470803,ANCHOR
1466441,ANGELO
1466450,ANNOUNCER
1468136,ASSISTANT
1466846,BARTENDER
1468094,BEN
1466857,BURKE
1465888,CEO
1469257,CHICK
1472399,COP #1
1468012,DANNY
1465911,EXECUTIVE #1
1465915,EXECUTIVE #2
1465926,EXECUTIVE #3
1465938,EXECUTIVE #4
1470833,HENRY
1469823,HUNTER
1465800,HUSBAND
1471203,IAN
1471290,JIMMY
1470200,JOHNNY
1466456,KIDS
1469720,KIDS IN BLEACHERS
1469659,LAWYER
1471213,LEON
1470393,LESTER
1470461,LITTLE GIRL
1470100,MAN
1470369,MAN IN CROWD
1468359,MERV
1470844,MITCH
1465970,NORA
1469221,OLD VAGRANT
1465741,RANDOLPH
1468965,REPORTER #1
1468969,REPORTER #2
1468973,REPORTER #3
1468978,REPORTER #4
1471302,ROY
1468019,SAMMY
1468265,SANDY
1466166,SHELDON
1466126,SMOOCHY
1468067,SONNY
1467544,SPINNER
1469695,STAGEHAND
1465880,STOKES
1467646,TOMMY
1465819,WIFE
