Id,Label
359263,ALICE
357461,ANGLE ON BED
361825,ANGLE ON FRONT DOOR
360809,ANGLE ON MONITOR
358092,BOATS
359162,BOB THE DIRECTOR
358246,CRUMB
361767,DANIELLE
357772,DOCTOR #1
361666,DOCTOR #2
358385,END FLASHBACK
361748,FRED
359245,GIRLS
358953,GUY #3
357467,HARVEY
357473,JOYCE
357993,LANA
360786,LETTERMAN
360924,LETTERMAN REGULAR
360747,LETTERMAN SHOW - STOCK FOOTAGE
358222,MARTY
358709,MATTRESS GUY #1
361377,MIGUEL
358078,MR BOATS
358058,NURSE
358258,PAHLS
359469,RAND
357683,REAL HARVEY
357900,SPANISH WOMAN #1
360770,STAGE MANAGER
361742,THE DOORBELL RINGS
357882,TOBY
359785,WAITRESS
357925,WOMAN #2
361246,YUPPIE
