Id,Label
3719323,ANNA
3720638,BELLA
3720790,BERNIE
3720513,FOREIGN ACTOR
3721474,GERALD
3720544,GIRL
3723371,HARRY
3720737,HONEY
3720509,INTERPRETER
3723383,JAMES
3721683,JEFF
3720297,JEREMY
3720178,KAREN
3721977,KEZIAH
3721468,LAWRENCE
3720470,MALE LEAD
3723992,MAN AT SAVOY
3719307,MARIN
3719299,MARTIN
3720635,MAX
3719847,MICHAEL
3719880,MR SMITH
3724127,OTHER JOURNALIST
3724051,QUESTIONER 1
3724066,QUESTIONER 2
3720030,RITZ MAN
3722013,ROSIE
3723269,SECURITY
3719193,SPIKE
3720152,TARQUIN
3721929,TESSA
3719367,THIEF
3723112,TONY
3719091,WILLIAM
