Id,Label
1500641,ARKADY
1500488,ARKADY LUBCZANSKI
1500100,ARON
1497863,ASAEL
1500279,BELLA
1499932,BEN ZION
1497871,BUT
1500645,CHAYA
1504836,COME
1502149,DETONATOR
1501714,ELDER #1
1498222,FACE
1504002,GERMAN COURIER
1502055,GOD
1501188,GRAMOV
1499325,JACOV
1500526,KISSELY
1498472,KOSCIK
1500196,KOSCIK'S WIFE
1500482,LAZAR
1501804,LILKA
1501990,LITTLE BOY
1498442,LITTLE GIRL
1499158,LOVA
1499187,MALBIN
1499537,MAN
1504778,MAN #1
1504750,MAN #3
1498405,MIDDLE-AGED MAN
1499154,MIRIAM
1504146,MORDECAI
1500486,MOTL
1502185,NEARBY
1498692,OLD MAN
1504944,ONE MAN
1501888,OPPENHEIM
1503283,PANCHENKO
1499321,PERETZ
1498529,POLICE CAPTAIN
1498913,POLICEMAN
1501799,RABBI
1500781,RACHEL
1497931,RIFKA
1501881,RIVA
1500054,RONA
1498702,SHIMON
1502938,SHOULDER
1501407,SHULMAN
1499162,TAMARA
1497928,TUVIA
1501254,VIKTOR
1497885,WALENCKI
1498851,WIFE
1504770,WOMAN
1500029,WOMAN #1
1502299,YOU
1499245,YOUNG MAN #1
1497866,ZUS
