Id,Label
3308447,ANN
3308859,BAILIFF
3309725,BARTENDER
3307014,BIRDY
3309055,BURNS
3305742,BY
3306091,CALLER
3310100,CARCANOGUES
3307278,CHILD
3306279,CREIGHTON
3307747,CUSTOMER
3305938,DAVE
3309686,DIEDRICKSON
3310726,DISTRICT ATTORNEY
3310520,DOCTOR
3305986,DORIS
3309700,DWIGHT
3305750,ED
3305820,FRANK
3309424,JUDGE
3307794,KREBS
3306198,MAN
3307763,MAN 1
3307780,MAN 2
3309652,NEW MAN
3307225,OK
3307335,OLD MAN
3307799,PERSKY
3308342,RIEDENSCHNEIDER
3306237,STRANGER
3309322,TONY
3309618,VOICE 1
3309623,VOICE 2
3308315,WAITRESS
3307883,WALTER
3307294,WOMAN
3306707,YOUNG MAN
3306980,YOUNG WOMAN
