Source,Target,Weight
2934545,2931968,1.0
2936839,2931714,1.0
2936839,2931968,1.0
2936839,2931682,1.0
2931714,2931749,1.0
2931714,2936754,1.0
2931714,2931968,10.0
2931714,2935541,2.0
2931714,2931682,7.0
2931714,2930996,1.0
2931714,2930708,1.0
2931714,2931808,2.0
2931714,2931444,1.0
2931714,2932597,2.0
2931714,2930859,10.0
2931714,2931151,1.0
2931749,2930762,1.0
2931749,2931808,1.0
2934390,2931714,2.0
2934390,2931968,3.0
2934390,2931682,1.0
2934390,2930996,1.0
2934390,2931737,2.0
2934390,2930859,3.0
2931968,2936754,1.0
2931968,2931912,1.0
2931968,2930708,1.0
2931968,2931444,1.0
2931968,2932597,3.0
2931968,2931151,2.0
2931968,2935119,1.0
2931968,2931726,1.0
2935541,2931968,1.0
2935541,2931737,1.0
2932090,2931714,1.0
2932090,2932228,1.0
2932090,2932155,2.0
2932090,2931737,3.0
2932090,2932208,1.0
2932090,2930859,4.0
2930993,2930996,1.0
2930993,2937527,1.0
2934431,2930762,2.0
2934431,2934467,2.0
2934431,2934487,2.0
2934431,2932597,1.0
2932519,2932597,1.0
2932228,2931737,1.0
2930762,2931714,4.0
2930762,2934390,4.0
2930762,2931968,6.0
2930762,2931682,2.0
2930762,2934227,1.0
2930762,2931737,6.0
2930762,2930708,1.0
2930762,2931808,2.0
2930762,2931444,1.0
2930762,2934487,1.0
2930762,2930778,1.0
2930762,2934103,1.0
2930762,2933198,1.0
2930762,2930859,7.0
2930762,2931151,1.0
2930762,2931726,2.0
2931317,2931411,1.0
2931317,2930708,1.0
2931317,2931444,1.0
2931317,2930778,1.0
2931912,2931151,1.0
2932155,2932228,1.0
2932155,2931737,1.0
2932155,2932208,1.0
2932155,2930859,1.0
2931682,2931749,1.0
2931682,2936754,1.0
2931682,2931968,6.0
2931682,2935541,1.0
2931682,2930996,1.0
2931682,2930708,1.0
2931682,2931808,2.0
2931682,2931444,1.0
2931682,2932597,1.0
2931682,2934103,1.0
2931682,2930859,9.0
2931682,2931151,2.0
2930996,2931968,1.0
2930996,2930762,1.0
2930996,2934227,1.0
2930996,2931737,1.0
2932919,2931151,1.0
2934227,2936839,1.0
2934227,2931714,1.0
2934227,2931968,2.0
2934227,2931682,1.0
2934227,2931737,1.0
2931737,2936839,1.0
2931737,2931714,9.0
2931737,2931749,1.0
2931737,2936754,1.0
2931737,2931968,7.0
2931737,2933796,1.0
2931737,2931912,1.0
2931737,2931682,6.0
2931737,2930708,1.0
2931737,2931808,4.0
2931737,2931444,1.0
2931737,2930859,10.0
2931737,2931726,2.0
2934467,2930762,2.0
2934467,2934487,2.0
2931411,2931444,1.0
2931411,2930778,1.0
2930708,2931411,1.0
2930708,2930755,1.0
2930708,2930721,1.0
2930708,2930778,3.0
2931808,2931968,1.0
2931808,2934227,1.0
2931808,2931726,2.0
2930755,2930762,1.0
2930755,2930778,1.0
2931444,2930708,1.0
2932208,2932228,1.0
2932208,2931737,1.0
2930721,2930762,1.0
2930721,2930755,1.0
2930721,2930778,1.0
2930778,2931444,1.0
2932597,2934390,1.0
2932597,2930762,1.0
2932597,2934467,1.0
2932597,2934487,1.0
2934103,2931714,1.0
2934103,2931968,1.0
2934103,2930859,1.0
2933198,2931714,2.0
2933198,2931968,2.0
2933198,2935541,1.0
2933198,2931682,2.0
2933198,2934103,1.0
2933198,2930859,2.0
2932692,2930762,2.0
2932692,2930859,1.0
2930859,2934545,2.0
2930859,2936839,1.0
2930859,2931749,1.0
2930859,2931968,12.0
2930859,2935541,2.0
2930859,2934431,1.0
2930859,2932519,1.0
2930859,2932228,1.0
2930859,2931317,1.0
2930859,2930996,1.0
2930859,2934227,1.0
2930859,2934467,2.0
2930859,2931411,1.0
2930859,2930708,2.0
2930859,2931808,1.0
2930859,2931444,2.0
2930859,2934487,2.0
2930859,2932208,1.0
2930859,2930778,1.0
2930859,2932597,4.0
2930859,2933308,1.0
2930859,2931151,1.0
2933981,2931714,1.0
2933981,2931968,1.0
2933981,2930762,1.0
2933981,2931682,1.0
2933981,2934103,1.0
2933981,2933198,1.0
2933981,2930859,1.0
2931151,2934390,1.0
2935119,2931912,1.0
2935119,2931737,1.0
2931726,2931714,2.0
2931726,2931749,1.0
2931726,2934390,1.0
2931726,2931682,2.0
2931726,2934227,1.0
2931726,2932597,1.0
2931726,2930859,1.0
