Source,Target,Weight
5019627,5018989,1.0
5019576,5019627,1.0
5019576,5018736,1.0
5019576,5019006,1.0
5019576,5018341,1.0
5019576,5023130,2.0
5021059,5019006,1.0
5021059,5019969,2.0
5021059,5018545,2.0
5018898,5019627,1.0
5018898,5019576,1.0
5018898,5021059,1.0
5018898,5025392,1.0
5018898,5019006,3.0
5018898,5018341,13.0
5018898,5025107,1.0
5018898,5019048,1.0
5018898,5018545,10.0
5018736,5019627,1.0
5018736,5018898,2.0
5018736,5019057,1.0
5018736,5019006,4.0
5018736,5018341,6.0
5018736,5020048,1.0
5018736,5018850,1.0
5018736,5018989,1.0
5018736,5018545,5.0
5022238,5018898,1.0
5022238,5019006,1.0
5022238,5018341,1.0
5022238,5022242,1.0
5021192,5021410,1.0
5021192,5019006,1.0
5021192,5020048,1.0
5021192,5021620,1.0
5021192,5021623,1.0
5021192,5021665,1.0
5019057,5019627,1.0
5019057,5018898,2.0
5019057,5019006,3.0
5019057,5018989,1.0
5019057,5018979,1.0
5019057,5018545,2.0
5019545,5020048,1.0
5019006,5019627,2.0
5019006,5018341,4.0
5019006,5018989,4.0
5019006,5018979,4.0
5019006,5019048,1.0
5019006,5018545,8.0
5019006,5021203,1.0
5021769,5021192,1.0
5021769,5021203,1.0
5018326,5018341,3.0
5018326,5018402,1.0
5018341,5021059,1.0
5018341,5019453,1.0
5018341,5021192,2.0
5018341,5019057,1.0
5018341,5018402,1.0
5018341,5020048,1.0
5018341,5018850,3.0
5018341,5018989,4.0
5018341,5018598,1.0
5018341,5018979,5.0
5018341,5018525,2.0
5018341,5023840,1.0
5018383,5018898,1.0
5018383,5018326,1.0
5018383,5018341,1.0
5018383,5018402,1.0
5020048,5019006,2.0
5025107,5018341,1.0
5018850,5018898,1.0
5018850,5019057,1.0
5018850,5019006,2.0
5018850,5020048,1.0
5018850,5018545,3.0
5024363,5018341,1.0
5021372,5018341,1.0
5019969,5019627,1.0
5019969,5019576,1.0
5019969,5018898,4.0
5019969,5018736,2.0
5019969,5022238,1.0
5019969,5019006,4.0
5019969,5018341,6.0
5019969,5020048,1.0
5019969,5018850,1.0
5018989,5019576,1.0
5018989,5021059,2.0
5018989,5018898,4.0
5018989,5020048,1.0
5018989,5018850,3.0
5018989,5019969,5.0
5018989,5018979,4.0
5018989,5019048,1.0
5018989,5018545,7.0
5021620,5021623,1.0
5021665,5021203,1.0
5022099,5018341,1.0
5018623,5019453,1.0
5018623,5018341,5.0
5023104,5023130,1.0
5018979,5019453,1.0
5018979,5018898,5.0
5018979,5018736,2.0
5018979,5022238,1.0
5018979,5018850,2.0
5018979,5019969,3.0
5018979,5018545,6.0
5020221,5018341,2.0
5023652,5018898,1.0
5023652,5018736,1.0
5023652,5023903,1.0
5023652,5019006,1.0
5023652,5018341,1.0
5023652,5019969,1.0
5023652,5018979,2.0
5023652,5018545,1.0
5018525,5018736,1.0
5023789,5018341,1.0
5023789,5018545,1.0
5023789,5023840,1.0
5019048,5019057,1.0
5019048,5018341,2.0
5019048,5018850,1.0
5019048,5018979,2.0
5025258,5018341,1.0
5018545,5019627,1.0
5018545,5019576,1.0
5018545,5019453,1.0
5018545,5022238,2.0
5018545,5019545,1.0
5018545,5020297,1.0
5018545,5018341,16.0
5018545,5020048,2.0
5018545,5019969,6.0
5018545,5018623,1.0
5018545,5019048,3.0
5025328,5018341,1.0
5021810,5018341,2.0
5021810,5018979,1.0
5021203,5021410,1.0
5021203,5021192,4.0
5023840,5018545,1.0
