Source,Target,Weight
4982518,4979238,1.0
4982518,4978587,1.0
4982518,4978709,1.0
4982518,4979478,1.0
4983709,4979478,1.0
4979238,4979247,1.0
4979238,4982893,1.0
4979238,4983386,1.0
4979238,4982468,1.0
4979238,4978709,4.0
4979238,4981689,2.0
4979368,4978892,1.0
4981569,4978587,1.0
4981569,4978709,1.0
4981569,4979478,1.0
4982893,4978709,1.0
4982893,4979478,1.0
4978596,4978587,1.0
4978596,4979478,1.0
4978596,4978611,1.0
4978587,4979238,3.0
4978587,4980093,1.0
4978587,4983386,1.0
4978587,4978709,7.0
4978587,4981689,1.0
4978587,4978584,3.0
4978587,4978611,1.0
4980211,4978681,1.0
4978892,4978596,1.0
4978892,4978611,1.0
4981820,4978587,2.0
4981820,4978709,1.0
4981820,4979478,1.0
4978709,4978760,1.0
4978709,4983709,1.0
4978709,4978965,1.0
4978709,4978681,3.0
4978709,4981689,1.0
4978681,4978760,1.0
4978681,4978587,1.0
4978681,4979478,1.0
4981689,4982518,1.0
4981689,4982468,1.0
4981689,4979478,2.0
4979478,4979238,5.0
4979478,4980093,1.0
4979478,4978587,19.0
4979478,4983386,1.0
4979478,4978709,10.0
4978611,4979478,1.0
4979088,4978709,1.0
4979088,4978681,1.0
4979088,4979094,1.0
4979094,4978709,1.0
4979094,4978681,1.0
4978576,4978587,1.0
4978576,4978584,1.0
