Id,Label
3874462,ANNOUNCER
3874069,ARC HIE
3876040,ARCH IE
3873254,ARCHIE
3873347,BARNEY
3874783,BUS DRIVER
3877851,CHANGE
3873649,CONTINUED
3874848,DAVID
3873376,DISAPPOINTED
3878928,FIRST GENTLEMAN
3878807,GUIDE
3873796,HERE
3874634,IS
3875459,KAY
3876383,LATE AFTERNOON
3873657,MAN ON TV
3875370,MAY
3877592,MENDOZA
3877619,MEXICAN
3876288,MIKE
3878103,MR DANNER
3875543,MR HOWARD
3873303,MR, DANNER
3873174,NIGHT
3878658,NOL
3877261,NUN
3874405,NURSE
3878333,OLD MAN
3876866,OLIVER
3876808,PET ULIA
3873154,PETULIA
3874977,POLO
3877804,SISTER
3876295,STEVIE
3877672,TEENAGER
3876270,WARREN
3873694,WELL
3873393,WI LMA
3873357,WILMA
3874313,WOMAN
3875931,WOMAN SHOPPER
