Id,Label
4176799,AL
4176345,ANCHOR
4172079,ANDRE
4172415,ANNABELLE
4173405,ANNOUNCER
4172817,ASSISTANT COACH
4171164,BANES
4171339,BATEMAN
4171284,BIKER
4170700,BOB
4176952,BOOMER
4177019,BUTLER
4171372,CLIFFORD
4173262,COCHRAN
4171322,COP #1
4176944,DAN
4176541,DIRECTOR
4173869,EARL
4171231,EVANS
4177482,FRANKLIN
4171466,JAMAL
4172940,JUDGE
4171369,KID
4174716,LAMONT
4172199,LEE
4170910,LINDELL
4177716,LINEBACKER
4171721,LOU
4170526,MADDEN
4171395,MANAGER
4170633,MARTEL
4176780,MATHESON
4172591,MICKEY
4175530,MORRIS
4171717,MOTHER
4175879,PACIFICO
4173876,PATRIOT QB
4171158,PILACHOWSKI
4170892,PLAYER
4172019,PLAYERS
4174697,REESE
4173610,REF
4170866,REPORTER
4171801,ROLAND
4171525,SHANE
4172141,SID
4170514,SUMMERALL
4172839,WALTER
4172957,WILKINSON
4170861,WILSON
4174933,WOMAN
4174988,WOMAN IN BLUE
4174940,WOMAN IN RED
