Id,Label
5092137,ADA
5091130,BAGEL
5092272,BARMAN
5089593,BB
5090196,CARLY
5096054,CARLY BAGEL
5090161,CHEESE
5094968,DELANEY
5089968,FLORENCE
5089899,GIL
5090114,GIRL #1
5090134,GIRL #2
5090140,GIRL #3
5090386,HOUSEWIFE
5090532,HUSBAND
5090601,HUSBAND #2
5096673,KID
5090189,LOONEY
5091521,MAN
5089839,MAN #1
5089843,MAN #2
5092590,MASTERS
5090148,MOE
5089904,MOUSE
5092600,MURRAY
5092171,NELLIE
5095997,NICK
5089621,NORA
5090658,PIANIST
5094334,POLICE OFFICER
5094044,RUTHIE
5089591,SALESMAN
5089889,SAM
5092131,SECRETARIES
5093481,SHUBNER
5091156,STANLEY
5089631,TILLEY
5092720,WAITER
5094460,WAITRESS
5091527,WIFE
5090673,WING
5094777,WOMAN
