Id,Label
4769894,ANNOUNCER
4769650,BEN
4772901,BOBA FETT
4770343,CAPTAIN
4773040,COMMUNICATIONS OFFICER
4770175,CONTROLLER
4771904,CREATURE
4770383,DACK
4769440,DECK OFFICER
4769610,DERLIN
4772308,EMPEROR
4769119,HAN
4771329,IMPERIAL OFFICER
4773448,INTERCOM VOICE
4770669,JANSON
4773543,LANDO
4769261,LEIA
4769596,LIEUTENANT
4769112,LUKE
4773721,MAN
4770116,MEDICAL DROID
4772252,NEEDA
4770022,OZZEL
4770019,PIETT
4771003,PILOT
4770286,PILOTS
4769205,RIEEKAN
4769923,SENIOR CONTROLLER
4771890,STRANGE VOICE
4769357,THREEPIO
4773027,TRACKING OFFICER
4770418,TRENCH OFFICER
4770051,VADER
4770200,VEERS
4770610,WEDGE
4772431,YODA
4769751,ZEV
