Source,Target,Weight
3160949,3160967,1.0
3160949,3160952,1.0
3160305,3160351,1.0
3160305,3161583,7.0
3160305,3160952,3.0
3160305,3160346,3.0
3160305,3160503,2.0
3164660,3160952,1.0
3161577,3161583,1.0
3160351,3161583,1.0
3162414,3160305,1.0
3162414,3160952,1.0
3162414,3161162,1.0
3161583,3162414,1.0
3161583,3160952,11.0
3161583,3161162,1.0
3161583,3160503,1.0
3161583,3161691,3.0
3161355,3160952,2.0
3160403,3160305,1.0
3160952,3160967,2.0
3160952,3162804,4.0
3160952,3161162,1.0
3160952,3160346,3.0
3160952,3163405,1.0
3160952,3160503,1.0
3160952,3160469,7.0
3160952,3165851,1.0
3160473,3160575,1.0
3160473,3160403,1.0
3160473,3160952,1.0
3160473,3163405,1.0
3160473,3160469,2.0
3162060,3160952,1.0
3161162,3160305,1.0
3160346,3160575,2.0
3160346,3160351,3.0
3160346,3161583,3.0
3160346,3160403,2.0
3160346,3160473,2.0
3160346,3164942,2.0
3160346,3160469,5.0
3160346,3165851,1.0
3164942,3160575,1.0
3160477,3160473,1.0
3160477,3160503,2.0
3160477,3160469,1.0
3160503,3160473,1.0
3160503,3161162,1.0
3160503,3160346,1.0
3160503,3160469,2.0
3160469,3160305,2.0
3160469,3164660,1.0
3160469,3161583,3.0
3160469,3160403,1.0
3160469,3161691,2.0
3160469,3165851,1.0
3163267,3160952,2.0
3161691,3160305,2.0
3161691,3160952,10.0
3161691,3162376,1.0
3162798,3162804,1.0
3162798,3160952,1.0
3162642,3160952,2.0
